Student_ID,College_Tier,Department,CGPA,Skill_Programs,Internships,Projects,Domain,Company_Tier,Job_Role,Salary_LPA,Applied,Shortlisted,Interview_Attended,Offer_Received,Joined,Round_1,Round_2,Round_3,Cleared_R1,Cleared_R2,Cleared_R3,Failed_Stage
176662,2,CSE,9.55,2,2,9,GenAI,Startup,AI Engineer,29,1,0,1,1,0,GD,Coding,HR,0,0,1,Round1
176663,4,Mechanical,6.99,0,1,1,AI,Startup,Data Scientist,23,1,0,1,1,1,GD,Tech,Tech,0,0,1,Round1
176664,3,Civil,5.55,1,0,5,GenAI,Top,Data Scientist,25,1,1,0,1,0,Coding,Tech,HR,1,1,1,Selected
176665,1,CSE,9.33,0,2,2,AI,Mid,Data Analyst,7,1,1,0,0,0,GD,Tech,HR,1,1,0,Round3
176666,3,ECE,7.82,2,2,7,GenAI,Mid,AI Engineer,7,1,1,0,1,1,Coding,Tech,Tech,1,1,0,Round3
176667,4,Mechanical,6.09,0,1,5,DS,Top,AI Engineer,24,1,1,0,1,0,Coding,Tech,Tech,1,0,1,Round2
176668,2,CSE,9.11,1,0,6,AI,Mid,AI Engineer,4,1,0,1,0,1,GD,Tech,Tech,0,0,0,Round1
176669,3,Civil,9.43,2,2,8,GenAI,Mid,Data Scientist,27,1,1,0,1,0,Aptitude,Coding,Tech,1,0,1,Round2
176670,4,Mechanical,9.99,2,0,8,DS,Startup,Data Scientist,23,1,1,0,0,1,GD,Coding,HR,1,0,1,Round2
176671,1,Civil,5.04,1,2,9,AI,Mid,GenAI Engineer,28,1,0,0,0,0,Aptitude,Tech,HR,1,1,0,Round3
176672,3,Civil,6.13,2,2,5,GenAI,Mid,Data Scientist,16,1,0,1,0,1,Coding,Tech,HR,1,1,1,Selected
176673,2,Civil,7.05,0,2,9,GenAI,Mid,Data Analyst,10,1,1,1,1,0,GD,Coding,HR,1,1,0,Round3
176674,2,Civil,5.46,2,1,7,AI,Top,Data Analyst,31,1,0,0,0,0,Aptitude,Tech,Tech,0,1,1,Round1
176675,2,CSE,5.44,0,1,5,GenAI,Top,GenAI Engineer,35,1,1,0,0,0,Aptitude,Coding,HR,0,0,0,Round1
176676,4,Civil,9.93,2,1,7,DS,Mid,GenAI Engineer,12,1,0,1,0,0,Aptitude,Coding,HR,1,1,0,Round3
176677,3,ECE,9.67,1,1,5,AI,Startup,Data Scientist,9,1,1,1,0,1,GD,Tech,HR,1,1,1,Selected
176678,4,ECE,7.18,0,2,3,AI,Startup,Data Scientist,34,1,0,0,1,1,Aptitude,Tech,Tech,0,1,0,Round1
176679,3,ECE,8.43,2,0,2,DS,Mid,GenAI Engineer,25,1,1,1,1,1,GD,Coding,Tech,0,0,1,Round1
176680,1,Civil,5.18,2,1,4,AI,Top,Data Scientist,30,1,1,0,0,0,Coding,Tech,HR,1,1,1,Selected
176681,1,Mechanical,9.69,0,1,7,AI,Startup,Data Analyst,4,1,0,1,0,1,Aptitude,Tech,Tech,1,1,0,Round3
176682,1,Civil,7.66,0,0,9,DS,Startup,Data Analyst,26,1,1,1,1,0,Coding,Tech,Tech,1,1,1,Selected
176683,2,Civil,8.49,2,2,6,DS,Top,Data Scientist,30,1,1,0,1,0,GD,Coding,HR,0,1,0,Round1
176684,3,ECE,9.98,0,1,2,GenAI,Startup,AI Engineer,30,1,0,1,1,0,GD,Tech,Tech,0,1,1,Round1
176685,3,ECE,9.62,0,1,8,DS,Top,Data Analyst,33,1,1,1,0,0,Coding,Tech,Tech,1,1,1,Selected
176686,4,CSE,6.33,1,2,9,AI,Mid,Data Scientist,18,1,1,0,1,0,Coding,Coding,Tech,1,0,1,Round2
176687,2,Mechanical,9.43,2,0,1,DS,Top,GenAI Engineer,20,1,1,1,0,0,Coding,Tech,HR,0,0,0,Round1
176688,2,Civil,7.18,2,0,9,AI,Top,Data Analyst,17,1,1,1,1,0,GD,Tech,HR,1,1,1,Selected
176689,4,ECE,6.71,0,1,9,GenAI,Startup,AI Engineer,18,1,1,1,0,1,GD,Tech,HR,0,1,0,Round1
176690,1,Civil,7.56,0,2,2,GenAI,Startup,Data Scientist,24,1,0,0,1,1,Aptitude,Tech,HR,1,0,1,Round2
176691,2,ECE,5.29,1,1,4,AI,Top,Data Analyst,24,1,0,0,1,1,Aptitude,Tech,Tech,0,0,1,Round1
176692,2,ECE,6.92,1,1,5,AI,Startup,AI Engineer,4,1,1,1,0,0,Coding,Coding,HR,1,0,1,Round2
176693,2,Mechanical,6.03,0,2,2,AI,Mid,AI Engineer,32,1,1,1,0,0,Aptitude,Coding,HR,1,0,1,Round2
176694,1,ECE,8.67,1,0,1,AI,Top,AI Engineer,15,1,0,0,0,0,GD,Tech,Tech,0,1,0,Round1
176695,2,CSE,6.68,1,0,1,AI,Top,Data Scientist,16,1,0,1,0,0,GD,Coding,Tech,1,0,1,Round2
176696,1,Mechanical,5.12,2,0,6,DS,Top,Data Scientist,38,1,0,0,1,1,Coding,Coding,HR,0,1,0,Round1
176697,3,CSE,5.31,0,0,9,DS,Mid,Data Scientist,39,1,1,0,0,0,Coding,Tech,Tech,0,1,0,Round1
176698,2,Civil,5.36,2,2,2,GenAI,Mid,Data Analyst,36,1,1,0,0,1,Coding,Coding,HR,0,1,1,Round1
176699,4,ECE,7.41,1,1,8,AI,Mid,Data Scientist,27,1,0,1,1,0,Coding,Coding,HR,1,0,0,Round2
176700,2,Civil,6.02,2,0,3,DS,Startup,Data Scientist,33,1,0,1,1,1,Aptitude,Coding,Tech,1,0,1,Round2
176701,1,Civil,5.85,0,2,4,AI,Top,Data Scientist,13,1,1,1,0,1,Aptitude,Coding,Tech,0,1,0,Round1
176702,4,CSE,9.92,0,0,3,AI,Mid,Data Scientist,16,1,0,0,0,0,GD,Coding,HR,1,0,1,Round2
176703,3,ECE,8.97,1,0,8,GenAI,Startup,GenAI Engineer,37,1,1,1,0,0,GD,Coding,HR,1,1,0,Round3
176704,4,Mechanical,7.28,1,0,1,GenAI,Startup,Data Scientist,25,1,0,0,0,0,GD,Coding,Tech,1,0,0,Round2
176705,3,Civil,8.06,2,1,4,DS,Startup,Data Scientist,34,1,1,1,0,1,Coding,Coding,HR,1,1,1,Selected
176706,2,CSE,9.29,1,2,4,GenAI,Mid,AI Engineer,27,1,1,0,0,1,GD,Tech,HR,0,1,0,Round1
176707,3,ECE,5.08,1,1,7,GenAI,Startup,Data Scientist,11,1,1,1,1,1,Aptitude,Tech,HR,1,1,0,Round3
176708,4,Civil,8.88,2,0,4,GenAI,Top,GenAI Engineer,22,1,0,1,0,1,GD,Tech,Tech,1,1,1,Selected
176709,1,Civil,6.77,1,0,7,AI,Startup,Data Scientist,12,1,1,1,0,0,Aptitude,Tech,HR,0,1,0,Round1
176710,1,ECE,5.41,2,2,6,DS,Mid,Data Analyst,37,1,1,0,1,0,GD,Tech,Tech,1,0,0,Round2
176711,4,Civil,7.37,0,0,4,GenAI,Mid,GenAI Engineer,7,1,0,1,0,0,Coding,Tech,Tech,1,1,1,Selected
176712,1,Civil,6.1,1,2,3,GenAI,Mid,Data Analyst,28,1,1,1,1,0,Coding,Coding,Tech,1,1,0,Round3
176713,4,ECE,7.42,1,2,7,AI,Startup,GenAI Engineer,21,1,1,0,1,0,Coding,Tech,HR,0,1,0,Round1
176714,1,Civil,6.39,1,0,3,AI,Mid,Data Analyst,26,1,1,0,0,0,GD,Tech,Tech,0,1,0,Round1
176715,1,ECE,6.26,0,0,3,AI,Top,AI Engineer,32,1,1,0,1,0,Aptitude,Tech,HR,0,0,1,Round1
176716,4,CSE,7.08,2,1,1,AI,Mid,Data Analyst,22,1,1,0,1,0,Aptitude,Tech,HR,1,1,1,Selected
176717,4,Civil,6.56,1,2,8,DS,Top,GenAI Engineer,19,1,0,1,0,1,GD,Tech,Tech,0,0,0,Round1
176718,3,Mechanical,7.47,0,0,4,GenAI,Startup,Data Scientist,24,1,1,1,0,1,Aptitude,Tech,HR,0,0,1,Round1
176719,4,Mechanical,5.04,2,1,9,AI,Top,AI Engineer,18,1,0,0,0,0,GD,Tech,Tech,1,1,0,Round3
176720,4,ECE,9.79,2,1,4,AI,Mid,Data Scientist,14,1,1,0,0,1,GD,Coding,HR,0,0,0,Round1
176721,3,Civil,9.91,0,2,9,GenAI,Mid,AI Engineer,22,1,0,0,1,0,GD,Coding,Tech,1,1,1,Selected
176722,2,CSE,5.23,1,2,2,AI,Mid,GenAI Engineer,27,1,0,1,0,1,Coding,Tech,Tech,0,0,0,Round1
176723,2,Mechanical,5.2,0,1,8,GenAI,Mid,Data Scientist,16,1,1,1,0,1,Aptitude,Tech,Tech,0,0,0,Round1
176724,3,Civil,6.67,0,1,9,DS,Startup,AI Engineer,10,1,1,0,1,0,Coding,Tech,Tech,1,1,1,Selected
176725,3,Mechanical,5.26,2,0,5,DS,Startup,Data Analyst,6,1,1,1,0,0,GD,Coding,HR,1,0,0,Round2
176726,2,CSE,9.04,1,2,9,AI,Top,GenAI Engineer,29,1,1,0,1,1,Aptitude,Coding,HR,1,0,1,Round2
176727,2,Civil,8.84,2,1,3,DS,Mid,GenAI Engineer,19,1,1,1,1,1,Aptitude,Tech,Tech,1,1,1,Selected
176728,1,Civil,8.69,1,1,2,AI,Top,Data Analyst,30,1,1,1,0,1,Aptitude,Coding,HR,1,0,1,Round2
176729,3,CSE,5.08,1,0,4,AI,Mid,Data Scientist,13,1,1,0,1,0,Coding,Tech,HR,1,0,1,Round2
176730,3,ECE,8.54,1,2,5,AI,Startup,GenAI Engineer,29,1,0,1,0,0,Coding,Coding,HR,1,1,0,Round3
176731,3,CSE,6.7,1,0,4,DS,Startup,Data Analyst,35,1,1,1,0,0,GD,Tech,Tech,0,0,0,Round1
176732,3,ECE,9.41,0,2,6,GenAI,Top,GenAI Engineer,28,1,1,0,0,0,Coding,Tech,Tech,1,0,0,Round2
176733,1,CSE,9.82,1,0,7,DS,Startup,GenAI Engineer,23,1,1,0,0,0,Coding,Coding,Tech,0,1,0,Round1
176734,4,Civil,7.78,0,2,6,AI,Mid,GenAI Engineer,10,1,0,1,1,1,Aptitude,Tech,HR,0,1,1,Round1
176735,3,Mechanical,6.38,1,0,3,DS,Top,Data Analyst,9,1,1,1,0,0,Aptitude,Tech,Tech,0,0,0,Round1
176736,1,CSE,7.59,2,2,8,GenAI,Startup,AI Engineer,19,1,1,1,0,0,Coding,Tech,Tech,1,0,0,Round2
176737,3,CSE,6.69,1,0,8,DS,Startup,Data Analyst,38,1,1,1,0,0,GD,Coding,HR,1,1,0,Round3
176738,2,CSE,7.88,1,0,7,DS,Top,Data Scientist,24,1,0,1,0,1,Aptitude,Tech,HR,1,0,0,Round2
176739,3,CSE,8.27,1,0,1,GenAI,Mid,AI Engineer,6,1,1,1,0,0,GD,Tech,Tech,1,1,0,Round3
176740,2,ECE,5.83,2,0,1,AI,Startup,GenAI Engineer,27,1,1,0,0,0,Coding,Coding,Tech,0,1,1,Round1
176741,2,Mechanical,5.14,2,0,1,AI,Mid,GenAI Engineer,19,1,0,1,1,1,Coding,Tech,HR,0,1,1,Round1
176742,3,ECE,6.94,1,0,2,GenAI,Top,AI Engineer,11,1,0,1,1,0,Coding,Tech,Tech,1,0,0,Round2
176743,1,CSE,5.52,2,1,3,DS,Top,GenAI Engineer,27,1,0,1,0,0,Coding,Tech,HR,1,1,0,Round3
176744,4,Civil,7.9,1,2,5,GenAI,Startup,GenAI Engineer,36,1,1,1,0,0,Coding,Coding,Tech,0,1,1,Round1
176745,3,ECE,5.88,0,1,3,AI,Top,Data Scientist,15,1,1,1,0,0,Aptitude,Coding,HR,1,0,1,Round2
176746,3,Civil,5.82,1,2,4,AI,Startup,AI Engineer,35,1,0,1,1,1,Coding,Tech,HR,0,0,0,Round1
176747,3,Mechanical,8.57,1,1,9,GenAI,Top,Data Scientist,7,1,1,1,1,0,Aptitude,Tech,HR,1,1,1,Selected
176748,3,CSE,5.4,0,2,4,AI,Mid,GenAI Engineer,34,1,1,1,1,0,Aptitude,Tech,Tech,0,1,0,Round1
176749,4,Civil,6.01,1,1,7,GenAI,Mid,Data Analyst,19,1,1,1,1,0,Coding,Coding,Tech,0,0,0,Round1
176750,4,CSE,6.84,0,0,7,GenAI,Top,Data Analyst,33,1,1,1,1,0,Aptitude,Tech,HR,1,1,0,Round3
176751,3,ECE,9.47,2,1,1,AI,Top,Data Analyst,34,1,1,1,1,0,Coding,Tech,HR,0,1,0,Round1
176752,2,Civil,5.71,1,0,1,AI,Mid,Data Analyst,21,1,1,1,1,0,GD,Tech,Tech,1,1,0,Round3
176753,3,Civil,5.68,2,2,1,AI,Mid,GenAI Engineer,17,1,1,0,0,0,GD,Coding,HR,0,1,0,Round1
176754,3,ECE,8.65,1,1,8,AI,Startup,Data Scientist,16,1,1,1,0,0,Coding,Coding,HR,0,0,0,Round1
176755,3,CSE,9.37,0,2,1,GenAI,Top,AI Engineer,30,1,1,1,1,0,GD,Tech,Tech,1,1,0,Round3
176756,4,Civil,8.89,1,2,2,GenAI,Startup,Data Scientist,5,1,1,0,0,0,Aptitude,Coding,Tech,1,1,0,Round3
176757,1,CSE,8.13,0,0,4,DS,Top,Data Scientist,23,1,1,1,1,1,GD,Tech,HR,0,1,1,Round1
176758,4,ECE,9.08,0,1,4,GenAI,Startup,Data Analyst,12,1,0,0,0,1,Coding,Coding,Tech,0,0,0,Round1
176759,2,ECE,6.79,0,0,2,AI,Top,Data Analyst,17,1,1,0,0,1,Aptitude,Tech,HR,1,1,1,Selected
176760,4,CSE,5.17,1,0,1,AI,Top,GenAI Engineer,14,1,1,0,0,0,Coding,Coding,HR,1,1,0,Round3
176761,1,Mechanical,9.0,1,0,8,DS,Startup,GenAI Engineer,12,1,1,0,1,0,GD,Tech,HR,0,0,1,Round1
176762,4,Civil,9.73,0,0,3,DS,Top,Data Analyst,36,1,0,1,1,0,Aptitude,Tech,Tech,1,1,1,Selected
176763,1,Civil,6.36,2,1,1,DS,Mid,Data Analyst,8,1,0,1,0,0,Coding,Tech,HR,0,0,1,Round1
176764,4,CSE,8.52,1,1,6,DS,Mid,GenAI Engineer,37,1,1,1,0,0,GD,Coding,Tech,0,0,1,Round1
176765,4,ECE,6.7,0,2,5,GenAI,Top,Data Scientist,25,1,1,1,0,0,Aptitude,Tech,HR,1,1,0,Round3
176766,4,Mechanical,5.46,2,2,4,DS,Mid,AI Engineer,35,1,1,1,1,1,Coding,Coding,HR,1,1,0,Round3
176767,2,Civil,6.43,1,2,7,DS,Mid,GenAI Engineer,28,1,0,1,1,0,Aptitude,Tech,Tech,1,1,0,Round3
176768,3,ECE,5.07,2,1,6,AI,Mid,Data Scientist,4,1,1,1,1,0,GD,Coding,Tech,1,0,0,Round2
176769,2,Mechanical,5.7,2,2,9,GenAI,Mid,Data Scientist,23,1,1,1,0,0,Aptitude,Tech,HR,1,0,0,Round2
176770,2,ECE,7.58,1,0,1,AI,Startup,Data Analyst,20,1,1,1,1,0,GD,Tech,HR,0,0,1,Round1
176771,3,ECE,7.62,0,2,8,GenAI,Top,Data Scientist,11,1,1,0,1,1,Aptitude,Coding,HR,1,1,1,Selected
176772,4,CSE,9.14,2,1,9,DS,Top,Data Analyst,12,1,0,0,0,0,GD,Coding,Tech,0,1,1,Round1
176773,4,Civil,9.11,0,0,1,GenAI,Top,Data Analyst,14,1,1,1,0,0,Aptitude,Coding,HR,0,0,1,Round1
176774,2,Mechanical,7.19,0,1,7,GenAI,Top,AI Engineer,24,1,1,1,1,1,Coding,Coding,HR,0,0,0,Round1
176775,3,CSE,9.61,2,2,2,DS,Startup,Data Analyst,30,1,1,1,1,0,Aptitude,Tech,HR,0,1,0,Round1
176776,3,Civil,9.45,0,2,1,GenAI,Mid,AI Engineer,33,1,1,0,1,0,Coding,Tech,HR,0,0,1,Round1
176777,4,CSE,5.7,1,1,2,GenAI,Startup,Data Analyst,32,1,1,0,0,1,Aptitude,Tech,Tech,0,1,1,Round1
176778,4,Mechanical,9.27,1,2,7,GenAI,Startup,Data Analyst,17,1,1,0,0,1,Coding,Tech,Tech,1,0,0,Round2
176779,4,Mechanical,9.85,0,0,7,GenAI,Top,AI Engineer,38,1,1,0,0,0,Coding,Coding,Tech,0,1,1,Round1
176780,3,ECE,9.96,0,2,9,DS,Mid,Data Scientist,5,1,0,1,1,0,Aptitude,Tech,HR,1,0,0,Round2
176781,2,Civil,6.09,0,0,6,AI,Top,Data Analyst,38,1,1,1,0,0,Coding,Coding,Tech,1,0,0,Round2
176782,4,ECE,5.63,0,2,6,GenAI,Mid,Data Analyst,25,1,1,0,1,0,Coding,Coding,Tech,1,0,0,Round2
176783,3,CSE,6.65,1,1,6,GenAI,Startup,AI Engineer,32,1,0,0,0,0,GD,Coding,HR,0,0,0,Round1
176784,1,Mechanical,7.95,0,2,7,DS,Startup,GenAI Engineer,20,1,1,1,1,0,Aptitude,Coding,Tech,0,1,0,Round1
176785,4,CSE,9.39,2,0,8,DS,Top,Data Scientist,22,1,1,1,1,0,Coding,Tech,Tech,1,1,0,Round3
176786,2,CSE,5.94,1,2,9,GenAI,Startup,GenAI Engineer,25,1,1,1,0,0,Aptitude,Tech,HR,0,1,1,Round1
176787,1,Civil,7.29,1,1,6,AI,Top,AI Engineer,17,1,1,0,0,0,GD,Tech,Tech,1,1,0,Round3
176788,4,ECE,8.6,1,2,5,AI,Top,Data Scientist,20,1,1,1,0,1,Coding,Coding,HR,0,0,0,Round1
176789,1,CSE,5.52,2,2,8,GenAI,Mid,AI Engineer,38,1,0,0,1,0,Aptitude,Coding,Tech,0,0,1,Round1
176790,4,ECE,6.68,0,2,5,AI,Mid,Data Scientist,32,1,0,0,0,0,Aptitude,Coding,Tech,1,1,0,Round3
176791,1,ECE,8.78,1,0,8,GenAI,Mid,Data Scientist,13,1,1,0,1,1,Aptitude,Tech,HR,0,0,0,Round1
176792,2,Civil,6.62,0,0,2,AI,Mid,Data Scientist,8,1,1,0,1,0,Aptitude,Coding,Tech,1,0,1,Round2
176793,3,ECE,5.99,2,0,5,AI,Startup,Data Analyst,9,1,0,1,0,0,Aptitude,Coding,Tech,0,0,1,Round1
176794,4,ECE,6.81,1,2,5,DS,Top,Data Analyst,30,1,1,1,0,0,GD,Coding,Tech,0,1,0,Round1
176795,1,ECE,5.04,2,2,4,AI,Top,Data Scientist,24,1,1,1,0,1,Aptitude,Coding,Tech,1,0,0,Round2
176796,1,Mechanical,5.88,2,2,8,GenAI,Startup,Data Analyst,15,1,1,0,0,0,Coding,Coding,Tech,1,1,0,Round3
176797,3,ECE,6.3,1,0,7,AI,Startup,Data Analyst,15,1,0,1,0,1,Coding,Tech,Tech,0,0,0,Round1
176798,3,Mechanical,9.14,2,2,7,AI,Top,AI Engineer,33,1,1,1,1,0,Aptitude,Tech,Tech,1,0,0,Round2
176799,1,CSE,7.76,1,1,3,DS,Startup,Data Scientist,24,1,1,0,1,0,Aptitude,Tech,HR,1,0,0,Round2
176800,1,ECE,6.89,2,1,6,AI,Top,Data Scientist,9,1,1,1,1,1,Coding,Tech,Tech,0,0,1,Round1
176801,2,CSE,9.58,1,0,1,DS,Startup,AI Engineer,28,1,1,1,1,1,Aptitude,Coding,HR,1,1,1,Selected
176802,3,ECE,7.06,1,0,6,AI,Mid,AI Engineer,7,1,1,0,0,1,Aptitude,Coding,HR,1,1,1,Selected
176803,4,CSE,7.89,1,0,2,GenAI,Startup,Data Scientist,32,1,1,1,1,0,Aptitude,Tech,HR,1,0,0,Round2
176804,3,Civil,6.83,1,0,5,DS,Top,Data Analyst,37,1,1,1,0,1,Aptitude,Coding,Tech,1,0,1,Round2
176805,2,ECE,6.02,0,2,6,AI,Top,GenAI Engineer,25,1,0,0,0,0,Coding,Coding,HR,1,0,0,Round2
176806,2,ECE,8.12,0,2,1,AI,Top,GenAI Engineer,20,1,0,0,1,1,Aptitude,Tech,Tech,1,0,1,Round2
176807,2,Civil,8.93,2,1,4,AI,Top,Data Analyst,12,1,1,1,0,0,Aptitude,Coding,Tech,0,0,0,Round1
176808,1,Civil,8.47,2,1,5,DS,Top,GenAI Engineer,9,1,0,1,0,1,Aptitude,Tech,HR,1,1,0,Round3
176809,2,CSE,5.21,0,0,9,GenAI,Mid,Data Scientist,16,1,0,0,0,0,Aptitude,Tech,Tech,1,0,0,Round2
176810,2,CSE,6.04,0,0,7,DS,Mid,Data Scientist,23,1,1,0,0,1,GD,Coding,Tech,1,1,1,Selected
176811,1,ECE,5.55,1,0,3,GenAI,Mid,Data Scientist,12,1,1,1,0,1,Aptitude,Tech,Tech,0,0,0,Round1
176812,1,Mechanical,6.45,2,0,8,DS,Startup,Data Analyst,33,1,1,0,0,0,Aptitude,Coding,HR,1,1,0,Round3
176813,4,Civil,9.61,2,2,5,DS,Mid,Data Scientist,11,1,1,1,1,0,Aptitude,Coding,HR,1,0,1,Round2
176814,3,CSE,9.92,0,1,5,GenAI,Mid,Data Analyst,23,1,1,0,0,0,Coding,Coding,Tech,1,0,1,Round2
176815,1,ECE,5.92,0,0,5,AI,Top,Data Analyst,18,1,1,0,0,0,Coding,Coding,HR,0,0,0,Round1
176816,3,ECE,6.86,0,0,2,GenAI,Startup,Data Scientist,36,1,1,0,0,1,Aptitude,Coding,HR,1,1,1,Selected
176817,2,Civil,8.0,1,0,3,GenAI,Startup,Data Analyst,4,1,1,1,1,0,Aptitude,Tech,HR,0,0,0,Round1
176818,3,Mechanical,9.42,2,2,3,AI,Startup,AI Engineer,28,1,1,0,1,0,Coding,Tech,Tech,1,1,0,Round3
176819,1,ECE,7.79,1,0,4,AI,Top,Data Scientist,35,1,1,0,0,1,Coding,Tech,HR,1,0,0,Round2
176820,3,Civil,8.45,1,0,3,AI,Startup,GenAI Engineer,36,1,1,0,1,1,Coding,Tech,HR,0,0,0,Round1
176821,4,CSE,7.87,1,2,7,AI,Mid,GenAI Engineer,16,1,0,0,0,0,Coding,Tech,Tech,1,0,0,Round2
176822,4,ECE,6.87,2,1,6,DS,Top,GenAI Engineer,5,1,1,1,1,0,Aptitude,Tech,Tech,1,1,1,Selected
176823,3,Mechanical,7.34,2,2,1,DS,Mid,Data Scientist,37,1,1,0,0,0,GD,Coding,HR,0,1,1,Round1
176824,4,CSE,7.29,1,0,6,GenAI,Startup,GenAI Engineer,32,1,1,0,1,0,Coding,Tech,HR,0,0,0,Round1
176825,4,ECE,6.99,0,0,9,AI,Startup,GenAI Engineer,19,1,1,1,0,0,Coding,Tech,Tech,1,1,0,Round3
176826,3,ECE,9.79,1,0,3,GenAI,Startup,Data Scientist,30,1,1,0,1,0,Coding,Coding,Tech,0,1,0,Round1
176827,1,ECE,7.75,2,0,6,DS,Startup,Data Analyst,19,1,0,1,1,1,Coding,Coding,Tech,0,0,0,Round1
176828,3,Civil,6.08,0,0,8,GenAI,Mid,Data Analyst,27,1,1,1,0,1,GD,Tech,Tech,1,0,1,Round2
176829,4,Civil,5.89,1,2,9,GenAI,Startup,AI Engineer,23,1,0,1,0,0,GD,Tech,Tech,1,1,0,Round3
176830,2,ECE,7.66,0,2,8,AI,Top,AI Engineer,39,1,1,1,1,1,Aptitude,Coding,Tech,0,0,0,Round1
176831,4,ECE,9.18,1,0,2,DS,Top,AI Engineer,24,1,1,1,0,0,Coding,Tech,Tech,1,1,1,Selected
176832,2,Civil,7.29,1,0,8,AI,Startup,Data Analyst,37,1,1,1,0,0,Aptitude,Coding,HR,0,0,0,Round1
176833,2,Mechanical,6.17,2,0,6,GenAI,Startup,AI Engineer,22,1,1,0,0,0,Coding,Coding,HR,1,0,0,Round2
176834,2,CSE,6.25,0,0,9,AI,Startup,Data Analyst,32,1,0,1,0,0,Coding,Tech,HR,0,1,1,Round1
176835,3,CSE,5.45,2,0,8,DS,Mid,Data Scientist,22,1,0,0,0,1,Aptitude,Coding,HR,1,1,0,Round3
176836,2,ECE,5.01,1,1,4,DS,Mid,GenAI Engineer,12,1,1,0,0,0,Coding,Coding,Tech,1,0,1,Round2
176837,3,Civil,8.36,1,1,3,DS,Top,Data Scientist,16,1,0,0,0,0,Coding,Coding,HR,1,0,1,Round2
176838,1,Civil,6.32,2,2,5,DS,Top,Data Analyst,25,1,0,0,1,0,Coding,Tech,Tech,0,1,0,Round1
176839,3,CSE,9.84,0,0,5,GenAI,Mid,Data Analyst,39,1,0,1,0,0,Coding,Tech,Tech,1,1,1,Selected
176840,1,Civil,7.03,1,1,1,DS,Mid,Data Analyst,26,1,1,0,0,0,Coding,Tech,HR,0,0,0,Round1
176841,1,Civil,9.57,1,2,9,GenAI,Startup,AI Engineer,13,1,1,1,0,1,Coding,Tech,Tech,0,1,0,Round1
176842,4,ECE,8.79,2,1,3,AI,Mid,Data Analyst,37,1,1,1,1,0,Aptitude,Coding,Tech,1,0,0,Round2
176843,2,Civil,5.45,1,1,1,GenAI,Startup,Data Scientist,20,1,1,1,0,0,Aptitude,Coding,HR,0,0,1,Round1
176844,2,CSE,6.37,1,0,8,AI,Mid,GenAI Engineer,25,1,1,0,1,0,Coding,Tech,Tech,1,0,0,Round2
176845,1,Civil,9.82,0,1,2,GenAI,Startup,AI Engineer,32,1,1,0,1,1,Coding,Tech,Tech,1,0,0,Round2
176846,2,Civil,6.64,2,1,3,DS,Mid,Data Scientist,35,1,1,0,1,0,Aptitude,Coding,HR,1,0,0,Round2
176847,3,Mechanical,9.06,1,1,7,AI,Top,GenAI Engineer,31,1,1,1,1,0,GD,Coding,HR,0,1,0,Round1
176848,4,Mechanical,6.52,1,1,6,DS,Mid,Data Scientist,23,1,1,0,1,0,Coding,Coding,Tech,1,1,0,Round3
176849,2,ECE,8.63,2,1,6,DS,Mid,Data Scientist,18,1,1,1,0,0,Coding,Coding,Tech,1,1,1,Selected
176850,3,Civil,5.7,1,2,2,GenAI,Top,Data Analyst,28,1,1,1,1,0,Aptitude,Tech,HR,0,1,0,Round1
176851,2,Civil,5.23,0,1,4,GenAI,Top,Data Scientist,27,1,0,1,0,1,GD,Tech,Tech,1,1,0,Round3
176852,3,CSE,7.79,2,0,9,AI,Top,AI Engineer,33,1,0,0,1,0,Coding,Tech,Tech,0,0,0,Round1
176853,4,CSE,6.13,1,0,8,AI,Top,GenAI Engineer,37,1,1,0,1,0,Coding,Coding,HR,0,1,1,Round1
176854,1,Civil,6.19,0,2,4,AI,Startup,Data Scientist,14,1,1,1,0,0,Aptitude,Tech,HR,0,1,1,Round1
176855,2,CSE,9.08,2,0,4,AI,Top,AI Engineer,19,1,1,1,1,0,Aptitude,Coding,Tech,0,1,0,Round1
176856,3,CSE,8.25,1,1,9,DS,Top,AI Engineer,31,1,0,1,1,0,Coding,Coding,Tech,1,0,1,Round2
176857,3,CSE,6.21,0,2,4,AI,Startup,GenAI Engineer,11,1,1,1,0,1,GD,Coding,Tech,0,1,1,Round1
176858,4,Civil,7.14,1,1,5,AI,Mid,Data Scientist,29,1,0,1,1,0,Aptitude,Tech,HR,0,0,0,Round1
176859,4,CSE,5.28,2,1,2,GenAI,Top,Data Scientist,28,1,0,1,0,0,Aptitude,Tech,Tech,1,0,0,Round2
176860,3,Mechanical,5.24,1,2,8,AI,Top,Data Scientist,5,1,1,1,0,0,Coding,Tech,Tech,1,0,0,Round2
176861,1,CSE,6.34,0,2,5,DS,Mid,GenAI Engineer,33,1,1,0,0,0,GD,Tech,HR,1,1,1,Selected
176862,1,Mechanical,9.11,2,0,5,GenAI,Startup,GenAI Engineer,23,1,1,0,1,0,GD,Tech,HR,1,0,1,Round2
176863,4,Mechanical,7.32,2,1,8,GenAI,Startup,GenAI Engineer,28,1,1,1,1,0,Coding,Tech,Tech,1,0,1,Round2
176864,3,CSE,7.78,1,2,7,DS,Top,Data Analyst,26,1,1,0,0,0,GD,Tech,Tech,0,0,0,Round1
