Student_ID,College_Name,College_Tier,Department,CGPA,Domain,Program_Type,Program_Duration,Program_Completed,Hackathons_Attended,Project_Demo_Events,Workshops_Attended,Python_Projects,DataScience_Projects,BI_Projects,ML_Projects,DL_Projects,NLP_Projects,GenAI_Projects,AgenticAI_Projects,Posts_Per_Month,Posts_Per_Quarter,Posts_Per_Year,Project_Demo_Posts,Post_Type,Post_Category,Has_Github_Link,Has_App_Link,Avg_Likes_Current,Avg_Likes_Previous,Followers,Leads_Generated,Job_Inquiries,Like_Growth_%,Engagement_Rate,Project_Variation_Score,Demo_to_Post_Ratio,Posting_Consistency_Score,Exposure_Score,Execution_Score,Visibility_Score,Missing_Score,Completeness_Score,Placement_Readiness_Score
18924,Tier4_College,4.0,Civil,6.92,DS,Workshop,3,0,6,0,6,0,0,0,0,0,2,0,0,1,8,14,6,,Project,0.0,1.0,,1130,778,171,,-0.5446507515473032,0.6598202824133504,1,6.0,0.125,12,5,514,0.07317073170731707,0.926829268292683,26.78229268292683
18925,NIT,3.0,Mechanical,5.9,,Fellowship,3,0,2,8,7,4,4,3,4,0,2,2,1,5,19,57,7,,Achievement,0.0,1.0,1413.0,492,1951,48,,1.86815415821501,0.7238729508196722,7,0.7777777777777778,0.625,17,23,7065,0.07317073170731707,0.926829268292683,56.333292682926825
18926,IIT,2.0,CSE,7.6,nan,Internship,8,1,6,6,3,1,1,2,3,1,2,0,0,10,6,94,6,Text,Learning,,0.0,183.0,696,4743,94,29.0,-0.7360114777618364,0.038575042158516024,6,0.8571428571428571,1.25,15,18,1830,0.024390243902439025,0.975609756097561,44.58609756097561
18927,Tier2_Engg,,Civil,5.3,,Internship,8,1,0,8,4,4,1,1,0,2,2,1,1,10,23,49,1,nan,Project,0.0,0.0,1368.0,161,4137,100,,7.450617283950617,0.3305944900918318,7,0.1111111111111111,1.25,12,20,13680,0.07317073170731707,0.926829268292683,54.948292682926834
18928,Tier4_College,2.0,CSE,5.29,,Bootcamp,10,1,9,8,7,3,0,2,2,0,2,1,1,3,10,60,5,Video,Achievement,1.0,0.0,1718.0,277,5659,36,10.0,5.183453237410072,0.30353356890459365,6,0.5555555555555556,0.375,24,21,5154,0.024390243902439025,0.975609756097561,59.91009756097561
18929,Tier3_College,2.0,Mechanical,8.07,GenAI,Bootcamp,9,0,5,7,7,1,3,3,3,1,0,1,0,10,8,14,1,nan,Internship,,1.0,909.0,1339,3928,77,21.0,-0.3208955223880597,0.2313565792822601,6,0.125,1.25,19,21,9090,0.024390243902439025,0.975609756097561,58.846097560975615
18930,Tier2_Engg,4.0,nan,7.4,AI,Fellowship,2,1,6,9,5,3,0,1,4,2,0,1,1,3,16,18,3,,Project,1.0,0.0,1156.0,1186,9740,2,32.0,-0.02527379949452401,0.11867364746945899,6,0.3,0.375,20,14,3468,0.024390243902439025,0.975609756097561,47.224097560975615
18931,Tier4_College,2.0,Civil,7.53,GenAI,Workshop,1,1,2,5,6,4,3,2,1,2,1,2,1,4,8,80,2,Text,Internship,1.0,0.0,1829.0,137,8249,55,1.0,12.26086956521739,0.2216969696969697,8,0.3333333333333333,0.5,13,17,7316,0.0,1.0,47.316
18932,IIT,2.0,Civil,6.59,nan,Workshop,3,1,7,4,0,4,0,0,0,1,2,0,1,2,15,89,4,Image,Project,1.0,,,490,671,171,41.0,1.4256619144602851,1.7708333333333333,4,0.8,0.25,11,11,2380,0.04878048780487805,0.9512195121951219,33.89219512195122
18933,IIT,2.0,Civil,8.95,DS,Fellowship,8,0,9,0,6,4,0,0,1,0,1,1,1,9,13,111,1,nan,Internship,1.0,0.0,1898.0,1036,3554,105,3.0,0.8312439729990356,0.5338959212376934,5,1.0,1.125,15,16,17082,0.0,1.0,58.082
18934,Tier2_Engg,2.0,Mechanical,6.01,DS,Bootcamp,6,0,7,8,7,2,3,1,2,1,2,0,1,11,24,79,5,nan,Learning,1.0,0.0,932.0,1330,2945,128,40.0,-0.29902329075882794,0.3163611676849966,7,0.5555555555555556,1.375,22,18,10252,0.0,1.0,60.252
18935,Tier4_College,3.0,ECE,7.93,GenAI,Workshop,3,0,7,2,2,4,2,2,1,1,1,0,1,5,25,11,1,,Project,1.0,0.0,1939.0,1023,7004,182,27.0,0.89453125,0.276802284082798,7,0.3333333333333333,0.625,11,15,9695,0.024390243902439025,0.975609756097561,45.45109756097561
18936,Tier3_College,2.0,nan,9.3,nan,Fellowship,1,1,8,5,4,1,3,2,4,2,0,2,1,3,24,27,7,nan,Learning,1.0,1.0,1140.0,56,5216,105,45.0,19.017543859649123,0.2185163887291547,7,1.1666666666666667,0.375,17,16,3420,0.0,1.0,46.42
18937,Tier3_College,3.0,Mechanical,9.17,DS,Bootcamp,5,1,7,3,1,4,2,0,3,1,0,0,0,2,7,96,1,,Project,1.0,1.0,,1062,2147,8,17.0,0.5738476011288806,0.7783985102420856,4,0.25,0.25,11,15,3344,0.04878048780487805,0.9512195121951219,38.85619512195122
18938,NIT,2.0,IT,5.14,,Internship,6,0,8,7,5,3,2,0,3,0,2,0,1,11,16,45,6,Text,Internship,0.0,,1185.0,1329,5660,28,,-0.10827067669172932,0.20932697403285638,5,0.75,1.375,20,17,13035,0.07317073170731707,0.926829268292683,59.30329268292682
18939,Tier2_Engg,4.0,ECE,6.39,AI,Bootcamp,7,1,0,1,5,2,2,2,2,1,1,1,1,5,28,87,5,,Internship,1.0,1.0,536.0,953,1380,101,2.0,-0.4371069182389937,0.388124547429399,8,2.5,0.625,6,19,2680,0.024390243902439025,0.975609756097561,37.43609756097561
18940,Tier4_College,2.0,Mechanical,8.57,nan,Workshop,11,1,0,7,7,4,3,1,0,1,2,0,1,7,19,99,1,Video,Internship,1.0,0.0,669.0,1127,6463,123,9.0,-0.40602836879432624,0.10349628712871287,6,0.125,0.875,14,23,4683,0.0,1.0,51.683
18941,Tier2_Engg,2.0,IT,8.7,nan,Fellowship,10,1,1,3,0,1,2,0,4,1,1,2,0,4,4,66,7,nan,Achievement,1.0,0.0,1528.0,144,4406,170,10.0,9.544827586206896,0.3467211254821874,6,1.75,0.5,4,21,6112,0.0,1.0,41.112
18942,Tier3_College,2.0,CSE,7.41,nan,Fellowship,10,0,8,5,3,1,2,0,2,0,1,0,0,9,7,69,6,Image,Learning,0.0,0.0,1955.0,1198,4609,119,,0.6313594662218516,0.4240780911062907,4,1.0,1.125,16,16,17595,0.024390243902439025,0.975609756097561,59.35109756097561
18943,Tier4_College,3.0,IT,6.01,DS,Workshop,4,1,4,5,6,0,2,2,4,1,2,0,0,3,21,36,5,,Achievement,0.0,0.0,1811.0,484,3565,87,,2.736082474226804,0.5078519349411105,5,0.8333333333333334,0.375,15,15,5433,0.04878048780487805,0.9512195121951219,44.945195121951215
18944,IIT,3.0,nan,6.4,DS,Fellowship,10,1,3,2,2,4,4,2,0,0,1,1,1,7,26,101,1,,Internship,1.0,0.0,1000.0,851,9650,103,1.0,0.17488262910798122,0.10361620557455185,6,0.3333333333333333,0.875,7,23,7000,0.024390243902439025,0.975609756097561,46.75609756097561
18945,IIT,3.0,Civil,9.0,nan,Fellowship,1,0,5,4,0,1,0,2,2,0,0,2,0,8,13,24,7,,Project,1.0,0.0,1774.0,1026,8623,34,35.0,0.7283349561830574,0.20570500927643784,4,1.4,1.0,9,8,14192,0.024390243902439025,0.975609756097561,40.94809756097561
18946,Tier4_College,,nan,5.96,,Fellowship,7,1,9,1,5,2,1,2,3,2,2,0,1,8,15,73,2,nan,Learning,1.0,0.0,938.0,370,5162,167,13.0,1.5309973045822103,0.18167731938795273,7,1.0,1.0,15,20,7504,0.04878048780487805,0.9512195121951219,52.01619512195121
18947,Tier2_Engg,,ECE,9.71,AI,Internship,9,1,0,2,3,4,4,2,4,0,2,0,0,10,24,56,1,Carousel,Internship,1.0,1.0,747.0,503,4664,144,30.0,0.48412698412698413,0.16012861736334405,5,0.3333333333333333,1.25,5,25,7470,0.024390243902439025,0.975609756097561,47.22609756097561
18948,Tier2_Engg,3.0,Mechanical,7.5,DS,Fellowship,9,1,0,7,7,4,3,3,2,1,0,1,1,4,25,118,7,,Internship,0.0,0.0,1967.0,198,9130,146,,8.889447236180905,0.2154199978096594,7,0.875,0.5,14,24,7868,0.04878048780487805,0.9512195121951219,55.38019512195122
18949,IIT,1.0,nan,6.42,DS,Bootcamp,6,1,0,2,1,3,0,2,0,0,2,0,0,8,19,31,9,Carousel,Internship,1.0,,1830.0,475,4646,118,43.0,2.846638655462185,0.3938024531956101,3,3.0,1.0,3,13,14640,0.024390243902439025,0.975609756097561,40.39609756097561
18950,IIT,3.0,Mechanical,6.95,nan,Fellowship,2,1,6,7,2,1,4,3,4,0,1,0,0,1,24,108,4,,Learning,1.0,1.0,,1495,1621,191,27.0,0.21858288770053477,1.123304562268804,5,0.5,0.125,15,15,1822,0.04878048780487805,0.9512195121951219,41.33419512195122
18951,Tier3_College,1.0,Civil,6.28,nan,Bootcamp,1,0,6,6,1,3,4,2,3,0,1,1,0,3,25,110,9,Text,Project,1.0,,120.0,621,6138,80,48.0,-0.8054662379421221,0.019547157517510995,6,1.2857142857142858,0.375,13,15,360,0.024390243902439025,0.975609756097561,38.11609756097561
18952,Tier4_College,4.0,ECE,6.92,GenAI,Bootcamp,2,1,6,7,4,1,2,0,4,1,1,2,0,10,27,62,9,,Achievement,0.0,0.0,1668.0,1102,1416,11,,0.5131459655485041,1.177134791813691,6,1.125,1.25,17,13,16680,0.04878048780487805,0.9512195121951219,56.192195121951215
18953,Tier2_Engg,2.0,ECE,5.65,,Internship,9,1,2,7,0,0,4,1,0,0,0,2,1,5,29,96,9,Image,Internship,1.0,,1423.0,694,2713,191,19.0,1.0489208633093525,0.5243183492999263,4,1.125,0.625,9,17,7115,0.04878048780487805,0.9512195121951219,42.62719512195122
18954,Tier3_College,4.0,nan,9.12,AI,Workshop,5,0,2,5,7,1,4,2,2,0,1,0,0,3,29,37,4,,Learning,1.0,1.0,328.0,410,4750,110,28.0,-0.19951338199513383,0.06903809724268575,5,0.6666666666666666,0.375,14,15,984,0.024390243902439025,0.975609756097561,39.74009756097561
18955,Tier2_Engg,,Civil,9.82,AI,Fellowship,9,1,9,7,0,0,3,2,2,0,1,1,1,1,6,106,1,Carousel,Project,1.0,1.0,,846,5227,144,19.0,0.14757969303423848,0.18573068094873757,6,0.125,0.125,16,19,971,0.04878048780487805,0.9512195121951219,45.48319512195121
18956,IIT,3.0,ECE,8.3,GenAI,Fellowship,2,1,4,5,1,2,2,1,1,0,2,1,1,4,9,103,2,,Project,1.0,1.0,1617.0,466,2114,60,19.0,2.4646680942184154,0.7645390070921986,7,0.3333333333333333,0.5,10,12,6468,0.024390243902439025,0.975609756097561,38.22409756097561
18957,Tier4_College,3.0,Civil,9.04,DS,Bootcamp,11,1,3,5,5,4,2,2,3,2,2,0,1,5,12,37,7,,Internship,0.0,0.0,1224.0,243,5476,109,,4.020491803278689,0.22348000730326822,7,1.1666666666666667,0.625,13,27,6120,0.04878048780487805,0.9512195121951219,55.63219512195121
18958,NIT,3.0,IT,6.14,GenAI,Internship,2,1,1,0,5,3,1,2,1,1,0,1,1,2,28,92,9,,Learning,1.0,0.0,,1047,928,168,2.0,0.6402671755725191,1.8493003229278795,7,9.0,0.25,6,12,3436,0.04878048780487805,0.9512195121951219,30.94819512195122
18959,Tier4_College,2.0,nan,5.31,,Fellowship,5,0,6,5,2,1,4,1,2,1,1,0,0,3,8,73,6,Image,Learning,0.0,0.0,1572.0,95,1512,139,,15.385416666666666,1.038995373430271,6,1.0,0.375,13,15,4716,0.04878048780487805,0.9512195121951219,42.22819512195122
18960,NIT,,Civil,8.14,AI,Internship,5,1,6,8,0,1,1,1,2,0,1,2,1,2,19,19,5,Image,Learning,1.0,1.0,,46,9743,6,41.0,28.659574468085108,0.14295977011494254,7,0.5555555555555556,0.25,14,14,2786,0.04878048780487805,0.9512195121951219,40.298195121951224
18961,Tier3_College,3.0,Mechanical,9.09,AI,Bootcamp,10,1,7,3,5,4,4,2,4,2,2,2,1,9,23,19,6,,Project,1.0,0.0,460.0,1019,7287,99,29.0,-0.5480392156862746,0.06311745334796927,8,1.5,1.125,15,31,4140,0.024390243902439025,0.975609756097561,59.89609756097561
18962,NIT,2.0,CSE,9.17,DS,Internship,7,1,0,1,3,4,1,1,2,0,1,1,0,7,15,43,8,Text,Internship,,0.0,1987.0,103,2294,151,2.0,18.115384615384617,0.8657952069716776,6,4.0,0.875,4,17,13909,0.024390243902439025,0.975609756097561,44.66509756097561
18963,NIT,4.0,IT,7.66,nan,Internship,3,1,7,6,1,3,3,3,2,0,2,0,1,11,6,119,5,,Learning,1.0,0.0,1985.0,1344,9478,92,15.0,0.4765799256505576,0.20941027534550058,6,0.7142857142857143,1.375,14,17,21835,0.024390243902439025,0.975609756097561,62.59109756097561
18964,Tier3_College,2.0,nan,8.11,nan,Workshop,8,1,7,7,2,1,3,0,4,1,1,2,0,7,25,39,7,Image,Project,,0.0,1741.0,826,439,191,12.0,1.1064087061668681,3.956818181818182,6,0.875,0.875,16,20,12187,0.024390243902439025,0.975609756097561,57.94309756097561
18965,Tier4_College,1.0,nan,6.84,GenAI,Workshop,3,1,5,9,4,0,4,0,3,2,1,1,0,5,27,99,9,Text,Learning,0.0,0.0,1088.0,713,7740,155,,0.5252100840336135,0.14055031649657668,5,0.9,0.625,18,14,5440,0.024390243902439025,0.975609756097561,47.19609756097561
18966,Tier3_College,3.0,nan,9.15,DS,Bootcamp,7,0,5,9,2,0,0,3,0,0,1,1,0,9,29,26,8,,Project,0.0,1.0,314.0,1252,4980,112,,-0.7486033519553073,0.06303955029110621,3,0.8,1.125,16,12,2826,0.04878048780487805,0.9512195121951219,40.338195121951216
18967,IIT,3.0,Mechanical,8.49,nan,Bootcamp,1,1,3,0,7,1,0,1,1,2,1,0,1,5,6,96,6,,Project,1.0,,450.0,1171,5667,125,15.0,-0.6151877133105802,0.07939308398023995,6,6.0,0.625,10,8,2250,0.04878048780487805,0.9512195121951219,29.76219512195122
18968,IIT,3.0,IT,5.93,,Bootcamp,10,1,5,5,6,2,1,0,3,1,0,0,1,8,20,40,8,,Learning,0.0,0.0,324.0,238,9296,137,,0.3598326359832636,0.03484995159728945,5,1.3333333333333333,1.0,16,18,2592,0.07317073170731707,0.926829268292683,45.860292682926826
18969,NIT,3.0,Mechanical,6.4,AI,Bootcamp,5,1,7,3,6,3,1,0,4,1,0,2,0,8,6,16,5,,Achievement,0.0,,1521.0,789,8568,8,,0.9265822784810127,0.17750029174932896,5,1.25,1.0,16,16,12168,0.07317073170731707,0.926829268292683,53.43629268292683
18970,Tier3_College,1.0,ECE,5.76,,Internship,9,1,4,5,0,4,2,2,1,0,2,1,0,5,3,38,2,Text,Achievement,1.0,0.0,1386.0,211,8866,7,2.0,5.5424528301886795,0.15630991316115936,6,0.3333333333333333,0.625,9,21,6930,0.024390243902439025,0.975609756097561,46.68609756097561
18971,Tier3_College,3.0,Civil,7.53,AI,Bootcamp,4,0,5,2,6,4,2,3,1,2,0,2,0,8,10,77,9,,Learning,0.0,1.0,566.0,728,722,9,,-0.2222222222222222,0.7828492392807745,6,3.0,1.0,13,18,4528,0.04878048780487805,0.9512195121951219,45.040195121951214
18972,Tier3_College,2.0,Mechanical,6.01,nan,Internship,3,1,6,8,6,3,2,1,4,1,2,2,0,3,3,38,1,nan,Achievement,1.0,0.0,103.0,1268,520,55,24.0,-0.9180457052797478,0.19769673704414586,7,0.1111111111111111,0.375,20,18,309,0.0,1.0,48.309
18973,Tier4_College,,Mechanical,5.79,,Workshop,5,0,4,3,6,1,4,3,0,0,2,1,0,7,27,78,9,Image,Achievement,1.0,0.0,154.0,399,8226,100,24.0,-0.6125,0.018718852558648354,5,2.25,0.875,13,16,1078,0.04878048780487805,0.9512195121951219,39.59019512195122
18974,Tier2_Engg,1.0,ECE,5.8,,Bootcamp,11,0,8,6,0,2,1,0,2,2,2,2,1,5,6,56,8,nan,Achievement,1.0,,788.0,1361,7121,167,32.0,-0.42070484581497797,0.11064307778713844,7,1.1428571428571428,0.625,14,23,3940,0.04878048780487805,0.9512195121951219,50.45219512195122
18975,Tier2_Engg,2.0,CSE,6.33,DS,Workshop,9,1,5,1,2,1,0,1,1,2,1,0,0,9,6,44,1,Image,Project,,0.0,1960.0,1326,4002,122,0.0,0.4777694046721929,0.4896327754184362,5,0.5,1.125,8,15,17640,0.024390243902439025,0.975609756097561,50.39609756097561
18976,Tier2_Engg,,CSE,9.05,GenAI,Fellowship,2,1,1,7,4,1,2,0,0,2,0,0,1,4,20,24,7,Carousel,Achievement,0.0,0.0,1853.0,185,4660,120,,8.96774193548387,0.3975541729242652,4,0.875,0.5,12,8,7412,0.04878048780487805,0.9512195121951219,36.924195121951215
18977,Tier4_College,,Civil,9.69,AI,Fellowship,7,1,6,5,4,0,4,1,1,1,0,1,1,1,3,41,0,Image,Achievement,1.0,0.0,,388,5883,142,29.0,-0.056555269922879174,0.06220258327668253,6,0.0,0.125,15,16,366,0.04878048780487805,0.9512195121951219,40.87819512195122
18978,Tier3_College,4.0,ECE,9.98,GenAI,Internship,9,0,6,7,1,4,3,3,3,2,2,1,1,9,3,93,4,,Internship,1.0,1.0,417.0,1328,4373,56,6.0,-0.6854778028592927,0.0953360768175583,8,0.5,1.125,14,28,3753,0.024390243902439025,0.975609756097561,55.50909756097561
18979,Tier2_Engg,1.0,IT,5.2,,Workshop,4,1,4,6,2,1,0,0,1,1,0,0,0,5,7,18,6,nan,Learning,1.0,0.0,255.0,655,2609,70,43.0,-0.6097560975609756,0.09770114942528736,3,0.8571428571428571,0.625,12,7,1275,0.024390243902439025,0.975609756097561,30.03109756097561
18980,Tier3_College,3.0,Mechanical,7.84,GenAI,Workshop,5,1,7,3,7,1,2,3,2,1,1,1,1,11,8,54,0,,Project,0.0,1.0,599.0,1333,4830,99,,-0.5502248875562219,0.12399089215483337,8,0.0,1.375,17,17,6589,0.04878048780487805,0.9512195121951219,50.10119512195122
18981,NIT,3.0,Civil,6.33,AI,Fellowship,5,1,7,6,6,0,3,0,2,2,2,2,1,5,3,15,6,,Achievement,1.0,0.0,1495.0,1316,6985,192,3.0,0.13591495823842065,0.21399942742628114,6,0.8571428571428571,0.625,19,17,7475,0.024390243902439025,0.975609756097561,53.23109756097561
18982,Tier2_Engg,4.0,CSE,9.94,GenAI,Bootcamp,7,0,4,9,5,0,3,2,0,2,1,2,1,9,16,46,4,,Achievement,0.0,0.0,1139.0,691,1056,32,,0.6473988439306358,1.0775780510879849,6,0.4,1.125,18,18,10251,0.04878048780487805,0.9512195121951219,55.76319512195121
18983,NIT,1.0,IT,9.92,DS,Internship,9,1,8,2,4,2,2,0,4,0,2,1,1,1,9,106,4,Carousel,Internship,1.0,0.0,,936,7731,76,42.0,-0.3479188900747065,0.07889291257113296,6,1.3333333333333333,0.125,14,21,610,0.024390243902439025,0.975609756097561,45.36609756097561
18984,Tier4_College,2.0,nan,9.67,DS,Bootcamp,8,0,0,6,6,1,3,3,3,0,1,1,1,6,6,118,7,Carousel,Achievement,0.0,0.0,1047.0,138,4780,10,,6.539568345323741,0.21899184271072997,7,1.0,0.75,12,21,6282,0.024390243902439025,0.975609756097561,49.03809756097561
18985,IIT,3.0,ECE,5.07,,Workshop,11,1,7,5,3,1,2,0,1,0,0,2,0,5,26,21,9,,Project,0.0,0.0,193.0,1218,7345,192,,-0.8408531583264971,0.02627280152463926,4,1.5,0.625,15,17,965,0.07317073170731707,0.926829268292683,42.23329268292683
18986,Tier4_College,2.0,nan,5.77,,Workshop,7,1,5,7,6,4,2,2,1,1,0,2,0,8,8,78,2,Video,Project,0.0,0.0,987.0,943,6680,170,,0.046610169491525424,0.14773237539290526,6,0.25,1.0,18,19,7896,0.04878048780487805,0.9512195121951219,54.40819512195122
18987,Tier4_College,3.0,Mechanical,7.76,AI,Workshop,8,1,0,6,7,1,4,2,0,2,1,2,1,11,11,100,3,,Achievement,0.0,,740.0,109,2437,169,,5.736363636363636,0.30352748154224773,7,0.42857142857142855,1.375,13,21,8140,0.07317073170731707,0.926829268292683,51.40829268292683
18988,Tier4_College,4.0,nan,5.94,,Internship,4,1,2,7,3,4,4,3,3,0,0,1,1,11,24,54,0,,Project,1.0,,263.0,182,8558,64,29.0,0.4426229508196721,0.03072788877205281,6,0.0,1.375,12,20,2893,0.07317073170731707,0.926829268292683,44.16129268292683
18989,Tier2_Engg,4.0,nan,9.27,GenAI,Internship,5,1,4,3,5,1,1,0,3,2,1,0,0,2,3,48,5,,Project,1.0,0.0,,337,5552,159,44.0,4.21301775147929,0.3171258779038358,5,1.25,0.25,12,13,3522,0.04878048780487805,0.9512195121951219,38.034195121951214
18990,NIT,3.0,Mechanical,8.5,DS,Workshop,2,1,4,4,1,4,4,3,0,1,0,1,0,2,13,67,5,,Internship,1.0,1.0,,222,6769,20,30.0,3.273542600896861,0.14062038404726734,5,1.0,0.25,9,15,1904,0.04878048780487805,0.9512195121951219,35.41619512195122
18991,Tier2_Engg,4.0,CSE,5.92,,Internship,5,0,5,6,3,4,0,1,3,0,0,1,0,1,17,58,2,,Achievement,0.0,1.0,,274,9031,46,,3.2654545454545456,0.12976085031000886,4,0.2857142857142857,0.125,14,14,1172,0.0975609756097561,0.9024390243902439,38.19639024390244
18992,IIT,1.0,nan,9.09,GenAI,Bootcamp,10,1,4,2,4,4,1,1,4,0,1,0,0,11,27,94,0,Image,Internship,1.0,,896.0,254,1197,73,28.0,2.5176470588235293,0.7479131886477463,5,0.0,1.375,10,21,9856,0.024390243902439025,0.975609756097561,50.61209756097561
18993,Tier4_College,2.0,CSE,7.49,DS,Fellowship,2,1,8,4,2,1,4,1,3,0,1,1,1,6,10,85,0,Carousel,Achievement,1.0,0.0,432.0,676,2788,118,32.0,-0.3604135893648449,0.15489422732162064,7,0.0,0.75,14,14,2592,0.0,1.0,40.592
18994,Tier3_College,3.0,Civil,8.55,nan,Fellowship,1,1,5,1,1,2,3,1,1,0,1,2,0,2,11,110,5,,Project,1.0,0.0,,1067,3846,172,28.0,-0.7425093632958801,0.0712243306472576,6,2.5,0.25,7,11,548,0.04878048780487805,0.9512195121951219,28.06019512195122
18995,IIT,1.0,nan,5.7,,Fellowship,8,1,4,2,4,4,2,2,0,0,2,1,0,9,10,111,0,Text,Internship,1.0,,883.0,820,6379,21,49.0,0.07673568818514007,0.1384012539184953,5,0.0,1.125,10,19,7947,0.04878048780487805,0.9512195121951219,46.459195121951225
18996,NIT,1.0,nan,7.59,GenAI,Internship,2,1,8,3,2,1,4,3,1,0,1,1,1,11,7,11,9,Video,Internship,0.0,1.0,1357.0,809,5714,106,,0.6765432098765433,0.23744531933508312,7,2.25,1.375,13,14,14927,0.024390243902439025,0.975609756097561,51.68309756097561
18997,IIT,2.0,Mechanical,8.88,GenAI,Fellowship,1,1,3,9,1,1,0,0,3,0,1,1,1,5,24,57,1,Image,Learning,1.0,1.0,1468.0,836,7940,14,11.0,0.7550776583034647,0.1848633673340889,5,0.1,0.625,13,8,7340,0.0,1.0,38.34
18998,Tier2_Engg,,Mechanical,6.73,GenAI,Workshop,9,0,8,5,5,4,1,0,0,1,2,0,0,3,27,80,4,Video,Learning,1.0,,1972.0,479,8879,72,17.0,3.1104166666666666,0.22207207207207208,4,0.6666666666666666,0.375,18,17,5916,0.04878048780487805,0.9512195121951219,50.42819512195122
18999,Tier3_College,,nan,5.93,,Workshop,6,1,6,2,4,0,3,1,3,1,0,1,0,5,24,117,4,Carousel,Internship,1.0,1.0,1607.0,289,3371,197,2.0,4.544827586206897,0.4765717674970344,5,1.3333333333333333,0.625,12,15,8035,0.04878048780487805,0.9512195121951219,44.54719512195122
19000,Tier2_Engg,3.0,nan,8.2,nan,Internship,9,0,7,4,6,3,4,0,1,1,0,1,0,3,7,90,1,,Internship,0.0,0.0,554.0,315,5327,188,,0.7563291139240507,0.10397897897897898,5,0.2,0.375,17,19,1662,0.04878048780487805,0.9512195121951219,47.174195121951215
19001,Tier4_College,1.0,Mechanical,8.22,GenAI,Fellowship,5,0,7,0,4,2,0,3,3,1,1,2,0,9,27,97,7,Carousel,Internship,1.0,0.0,388.0,414,5059,195,41.0,-0.06265060240963856,0.0766798418972332,6,7.0,1.125,11,17,3492,0.0,1.0,41.492000000000004
19002,Tier4_College,2.0,Mechanical,6.02,DS,Internship,7,1,0,9,3,4,4,2,3,0,0,1,1,3,6,25,3,Carousel,Achievement,1.0,0.0,178.0,992,6552,59,18.0,-0.8197381671701913,0.02716313139020296,6,0.3,0.375,12,22,534,0.0,1.0,44.534
19003,IIT,2.0,IT,5.35,,Bootcamp,6,1,6,3,2,0,3,1,1,0,0,1,0,3,20,80,7,Video,Internship,1.0,0.0,1731.0,196,5049,168,46.0,7.791878172588833,0.3427722772277228,4,1.75,0.375,11,12,5193,0.024390243902439025,0.975609756097561,37.94909756097561
19004,Tier4_College,2.0,ECE,5.83,,Bootcamp,3,1,8,5,5,3,1,2,4,2,0,0,0,4,5,58,3,Video,Internship,0.0,1.0,134.0,394,7873,70,,-0.6582278481012658,0.017018034036068073,5,0.5,0.5,18,15,536,0.04878048780487805,0.9512195121951219,43.048195121951224
19005,Tier4_College,1.0,IT,6.38,GenAI,Bootcamp,1,1,7,9,6,3,2,3,0,0,2,0,1,2,4,41,2,nan,Project,1.0,,,1268,9072,113,17.0,-0.1016548463356974,0.12553730849774056,5,0.2,0.25,22,12,2278,0.04878048780487805,0.9512195121951219,45.790195121951214
19006,NIT,3.0,nan,5.18,,Internship,2,1,7,5,2,2,1,2,3,0,2,1,0,6,22,77,6,,Internship,1.0,0.0,1626.0,306,1007,49,26.0,4.299674267100977,1.6130952380952381,6,1.0,0.75,14,13,9756,0.04878048780487805,0.9512195121951219,46.26819512195122
19007,NIT,3.0,ECE,9.61,AI,Bootcamp,6,1,1,8,0,0,1,1,2,2,1,0,1,4,15,14,4,,Learning,0.0,0.0,735.0,310,1733,93,,1.3665594855305465,0.42387543252595156,6,0.4444444444444444,0.5,9,14,2940,0.04878048780487805,0.9512195121951219,35.45219512195122
19008,Tier2_Engg,2.0,IT,6.15,nan,Bootcamp,5,1,7,5,4,0,4,2,1,0,2,2,0,1,28,32,0,Image,Learning,1.0,0.0,,794,8077,70,41.0,0.1471698113207547,0.11277543946521416,5,0.0,0.125,16,16,911,0.024390243902439025,0.975609756097561,42.66709756097561
19009,Tier2_Engg,4.0,Civil,8.69,nan,Internship,7,1,5,3,6,2,4,3,2,0,0,0,1,6,9,74,3,,Internship,1.0,1.0,1744.0,686,6854,126,32.0,1.5400291120815137,0.25441283734500364,5,0.75,0.75,14,19,10464,0.024390243902439025,0.975609756097561,53.22009756097561
19010,NIT,4.0,ECE,7.07,AI,Workshop,6,1,8,0,7,4,0,2,3,1,0,2,1,8,25,102,8,,Learning,1.0,1.0,487.0,718,9208,32,16.0,-0.32127955493741306,0.052883049191008794,6,8.0,1.0,15,19,3896,0.024390243902439025,0.975609756097561,47.65209756097561
19011,IIT,3.0,Mechanical,7.51,GenAI,Internship,3,1,4,0,6,4,1,3,3,1,0,2,0,2,11,56,9,,Achievement,1.0,,,267,8222,115,37.0,5.156716417910448,0.200535084519032,6,9.0,0.25,10,17,3298,0.07317073170731707,0.926829268292683,39.56629268292683
19012,NIT,1.0,ECE,7.68,nan,Workshop,9,1,1,8,0,3,3,0,3,0,2,2,1,7,9,97,0,Text,Internship,0.0,,826.0,1003,3209,130,,-0.17629482071713148,0.2573208722741433,6,0.0,0.875,9,23,5782,0.04878048780487805,0.9512195121951219,47.29419512195122
