Student_ID,College_Tier,Department,Module,Topic,Subtopic,Difficulty,Correct,Time_Taken,Attempts,Hint_Used,Test_Cases_Passed
9362,4,Mechanical,Control,Lists,Intermediate,Easy,0,198,1,0,54
14287,3,Civil,Basics,Classes,Basic,Medium,0,297,3,0,39
6512,1,Civil,Control,Arrays,Intermediate,Hard,1,101,3,0,10
591,2,Mechanical,ProblemSolving,Pandas,Intermediate,Easy,1,93,3,0,1
14134,3,Mechanical,Control,Functions,EdgeCases,Hard,1,108,1,0,69
11708,1,ECE,OOP,Pandas,Intermediate,Easy,1,212,3,0,5
16515,1,Civil,ProblemSolving,Classes,Basic,Hard,0,102,1,1,52
11013,3,CSE,Basics,Lists,Basic,Medium,1,170,2,1,27
10902,3,ECE,Basics,Classes,Intermediate,Hard,1,239,2,0,21
1973,1,Mechanical,ProblemSolving,Classes,EdgeCases,Easy,1,127,1,0,53
16318,4,Civil,OOP,Loops,Intermediate,Easy,1,261,1,1,51
6578,4,ECE,ProblemSolving,Classes,Intermediate,Hard,1,199,1,0,35
2155,3,CSE,DS,Pandas,EdgeCases,Medium,1,103,1,0,39
18458,4,ECE,Functions,Functions,EdgeCases,Hard,1,129,3,1,16
4009,4,CSE,Advanced,Loops,Basic,Easy,0,286,2,1,97
2687,2,ECE,Basics,Lists,EdgeCases,Easy,1,292,2,1,95
15336,3,ECE,Advanced,Classes,Basic,Easy,1,156,1,0,63
8461,3,Civil,DS,Pandas,EdgeCases,Medium,0,207,1,1,66
2379,4,CSE,OOP,Functions,Basic,Easy,1,74,3,1,43
12397,2,Civil,DS,Variables,Intermediate,Hard,1,280,1,0,14
19644,1,ECE,DS,Classes,Intermediate,Hard,1,30,2,0,22
4843,2,Civil,Advanced,Functions,Basic,Hard,0,266,2,1,81
5262,4,Mechanical,Basics,Loops,Basic,Hard,1,298,1,1,47
19502,2,ECE,Basics,Classes,Intermediate,Easy,1,65,2,0,23
5871,3,ECE,DS_AI,Pandas,Intermediate,Medium,1,263,3,0,21
5272,1,CSE,ProblemSolving,Files,Intermediate,Medium,0,176,3,0,9
2067,1,Civil,DS,Files,EdgeCases,Easy,1,259,3,0,17
3551,3,ECE,Control,Files,Basic,Medium,0,179,3,0,33
19632,1,Mechanical,DS,Pandas,Intermediate,Hard,0,276,3,1,83
8413,4,Civil,ProblemSolving,Functions,Basic,Easy,1,233,3,0,13
14624,4,Mechanical,ProblemSolving,Lists,EdgeCases,Medium,0,193,3,0,60
583,4,Mechanical,Advanced,Loops,EdgeCases,Medium,1,204,2,0,1
13272,1,ECE,ProblemSolving,Loops,Basic,Medium,0,155,3,0,82
11192,2,CSE,Advanced,Loops,Intermediate,Medium,1,85,3,0,74
17825,2,CSE,Basics,Classes,EdgeCases,Hard,1,73,3,0,70
18811,2,CSE,Control,Arrays,Basic,Hard,0,188,3,0,76
8381,3,CSE,Control,Loops,Intermediate,Hard,1,239,1,0,82
12737,4,ECE,Control,Variables,Intermediate,Hard,1,296,1,0,66
17026,4,ECE,OOP,Pandas,Intermediate,Easy,1,151,2,1,11
4794,3,Mechanical,Advanced,Pandas,EdgeCases,Hard,1,262,3,0,1
4937,1,ECE,Advanced,Pandas,EdgeCases,Medium,1,76,1,1,46
4124,2,ECE,Control,Lists,Basic,Hard,1,194,3,0,85
6817,1,ECE,Advanced,Files,EdgeCases,Medium,1,179,3,1,48
3668,2,Civil,Advanced,Loops,Basic,Hard,0,256,2,0,0
2847,1,CSE,OOP,Loops,EdgeCases,Hard,0,36,3,1,52
11312,1,ECE,DS_AI,Arrays,Intermediate,Easy,0,228,3,0,64
19839,3,Civil,OOP,Classes,Basic,Medium,1,152,1,1,63
1019,2,CSE,DS,Functions,Intermediate,Medium,0,119,1,0,64
10547,1,ECE,DS_AI,Pandas,Basic,Hard,1,247,3,0,86
9007,1,ECE,Basics,Classes,EdgeCases,Medium,1,269,1,0,39
10127,4,CSE,OOP,Loops,Intermediate,Easy,1,136,2,1,4
12239,2,ECE,Functions,Classes,Intermediate,Medium,1,181,1,1,38
3493,3,Mechanical,Functions,Classes,Basic,Hard,0,242,3,1,74
9272,4,ECE,DS_AI,Functions,Intermediate,Easy,0,62,2,0,30
1595,1,Civil,Basics,Classes,EdgeCases,Medium,0,229,2,0,17
1945,1,Mechanical,ProblemSolving,Classes,EdgeCases,Easy,1,192,2,1,21
17940,4,ECE,OOP,Pandas,EdgeCases,Easy,1,57,3,0,85
8880,1,CSE,DS_AI,Loops,Basic,Medium,0,212,3,0,94
10326,2,Mechanical,DS,Functions,Basic,Hard,0,151,2,1,76
2959,3,ECE,DS,Loops,Basic,Medium,0,185,1,0,47
8766,1,CSE,ProblemSolving,Files,Intermediate,Medium,1,242,3,0,53
13326,1,CSE,Functions,Classes,Intermediate,Medium,1,296,3,0,10
5225,3,Civil,Control,Classes,Intermediate,Medium,1,132,3,0,69
14514,1,Mechanical,Advanced,Variables,Basic,Easy,1,295,3,0,50
10449,1,CSE,ProblemSolving,Classes,Basic,Medium,1,105,3,1,52
911,3,Civil,Functions,Functions,Basic,Medium,1,10,1,1,48
11327,1,ECE,Advanced,Variables,EdgeCases,Hard,1,71,2,0,34
5291,4,Mechanical,DS,Arrays,Basic,Hard,1,107,1,1,82
15165,4,ECE,DS_AI,Classes,Basic,Medium,1,20,1,1,13
17718,3,Civil,DS_AI,Pandas,Basic,Hard,1,138,3,0,71
16059,3,Mechanical,Advanced,Loops,Intermediate,Easy,0,191,3,0,49
19180,2,CSE,Functions,Functions,EdgeCases,Hard,1,81,2,0,24
6137,4,Mechanical,Control,Files,EdgeCases,Easy,0,118,2,0,27
7892,4,CSE,DS,Classes,EdgeCases,Medium,0,209,2,0,12
12917,4,Civil,Basics,Variables,Intermediate,Easy,1,146,1,0,77
12521,1,Mechanical,Basics,Arrays,Basic,Easy,1,150,1,0,93
163,3,Mechanical,ProblemSolving,Classes,Intermediate,Easy,1,197,3,1,71
14840,2,ECE,Control,Loops,Intermediate,Hard,1,119,3,0,94
2683,3,ECE,Functions,Arrays,Intermediate,Hard,0,193,3,0,72
3839,3,Mechanical,Basics,Pandas,Intermediate,Medium,0,54,3,0,47
19562,3,CSE,Basics,Lists,Basic,Hard,1,77,2,0,26
12832,4,Civil,Basics,Classes,Basic,Easy,1,135,1,0,30
8550,4,CSE,DS,Pandas,Basic,Hard,0,22,2,0,80
12775,3,Civil,Advanced,Arrays,EdgeCases,Medium,0,186,1,0,89
12535,3,Civil,Advanced,Pandas,EdgeCases,Easy,0,86,2,0,46
10278,3,ECE,DS,Arrays,Basic,Hard,1,83,3,1,20
17063,4,ECE,Control,Files,Intermediate,Hard,1,93,1,1,11
16830,2,CSE,Advanced,Files,EdgeCases,Hard,1,286,1,0,42
15807,3,Mechanical,OOP,Files,Intermediate,Easy,0,105,2,0,9
1641,4,ECE,Advanced,Pandas,EdgeCases,Easy,0,261,2,0,85
6160,1,Mechanical,Functions,Variables,Intermediate,Easy,1,65,3,1,12
3983,1,ECE,DS,Classes,Basic,Hard,1,211,2,1,49
8210,1,Mechanical,DS,Pandas,Basic,Hard,1,35,1,0,87
17156,2,ECE,Functions,Functions,EdgeCases,Hard,1,146,2,0,26
9512,1,Civil,DS_AI,Classes,Basic,Medium,1,69,2,0,25
17983,2,Civil,OOP,Classes,Basic,Hard,1,268,1,0,26
7236,1,Mechanical,Functions,Loops,EdgeCases,Medium,1,294,2,0,34
15313,1,Mechanical,DS,Lists,EdgeCases,Medium,1,189,1,1,32
19938,3,Mechanical,DS_AI,Loops,Basic,Hard,1,122,3,0,19
15224,3,ECE,ProblemSolving,Variables,Intermediate,Hard,1,75,3,0,64
6832,1,CSE,DS,Pandas,Basic,Hard,0,278,2,0,52
16403,1,ECE,DS,Files,Basic,Easy,1,97,3,0,23
12886,3,CSE,Functions,Classes,EdgeCases,Medium,1,95,3,0,11
10151,4,Mechanical,OOP,Functions,Intermediate,Medium,1,159,1,0,19
11713,1,Civil,Advanced,Classes,Basic,Easy,1,74,2,1,72
16693,3,Civil,DS,Functions,Basic,Easy,1,64,2,1,58
10386,3,Civil,ProblemSolving,Files,EdgeCases,Medium,1,161,1,0,83
19239,2,ECE,Control,Variables,Intermediate,Easy,0,10,2,1,56
7260,2,ECE,Control,Loops,Basic,Hard,1,53,3,0,16
5581,4,CSE,DS_AI,Lists,Intermediate,Easy,0,290,2,0,12
19875,2,Mechanical,OOP,Lists,Basic,Easy,1,11,2,0,37
4425,4,CSE,DS,Pandas,Basic,Medium,1,251,1,0,66
1361,4,CSE,Basics,Functions,EdgeCases,Easy,1,203,1,0,35
783,4,Mechanical,DS_AI,Classes,Basic,Easy,1,143,1,1,13
14921,1,ECE,DS_AI,Loops,EdgeCases,Easy,1,299,1,0,12
7015,4,ECE,Advanced,Lists,Intermediate,Easy,1,12,1,0,67
12051,3,CSE,OOP,Pandas,Basic,Medium,1,51,3,0,87
17483,3,Mechanical,DS,Files,Intermediate,Easy,1,124,3,0,22
984,3,Mechanical,Basics,Files,Basic,Hard,1,222,2,1,3
11349,1,ECE,ProblemSolving,Functions,Intermediate,Easy,1,282,1,0,66
15039,3,Civil,ProblemSolving,Classes,EdgeCases,Easy,1,191,1,0,1
12626,2,Civil,Control,Variables,Intermediate,Medium,1,279,3,1,94
18609,2,Civil,Advanced,Pandas,Intermediate,Medium,1,289,2,1,82
9974,2,Mechanical,DS,Classes,Intermediate,Easy,1,168,2,0,13
772,4,CSE,Control,Lists,EdgeCases,Hard,1,163,3,0,93
15810,4,CSE,ProblemSolving,Functions,EdgeCases,Easy,1,15,1,0,17
7313,3,ECE,Control,Arrays,Basic,Hard,1,239,3,0,2
14324,1,Civil,Control,Variables,Basic,Medium,1,168,1,0,15
15489,2,Civil,Control,Functions,Basic,Easy,1,55,2,1,69
8781,1,CSE,Control,Functions,Basic,Hard,1,127,2,0,11
17098,2,Civil,Basics,Files,EdgeCases,Easy,1,92,3,0,32
9297,2,Civil,Advanced,Files,Basic,Easy,1,200,2,0,30
13525,1,ECE,Basics,Classes,Basic,Easy,0,109,2,0,18
3179,2,Civil,DS_AI,Loops,Basic,Hard,1,118,3,1,6
19081,2,CSE,Basics,Functions,EdgeCases,Medium,1,138,2,0,48
7263,4,Civil,Basics,Classes,Basic,Easy,1,25,1,0,53
3171,4,ECE,Basics,Arrays,EdgeCases,Hard,0,221,2,1,25
5002,3,Civil,DS_AI,Classes,EdgeCases,Easy,1,84,2,0,65
16432,1,ECE,Control,Variables,Basic,Medium,0,267,3,0,49
14512,1,Mechanical,Control,Files,EdgeCases,Medium,0,285,1,1,21
8591,4,ECE,DS_AI,Files,Basic,Medium,0,162,2,0,49
17666,1,Mechanical,OOP,Loops,Intermediate,Medium,1,282,3,0,14
4262,3,Civil,Control,Arrays,Basic,Hard,1,70,3,1,63
19971,4,Mechanical,Control,Functions,Basic,Easy,0,95,1,1,47
14042,3,Civil,DS,Lists,EdgeCases,Easy,0,159,3,0,85
4977,1,Civil,Functions,Arrays,EdgeCases,Easy,1,19,1,0,2
5592,1,CSE,DS,Classes,EdgeCases,Medium,1,138,3,0,18
4795,2,CSE,Functions,Arrays,Basic,Hard,0,56,2,0,38
237,3,CSE,Control,Pandas,Intermediate,Hard,1,55,3,0,88
3773,2,Mechanical,Control,Arrays,Intermediate,Easy,1,51,1,0,95
12118,4,CSE,Functions,Arrays,Basic,Easy,0,187,2,0,67
17201,3,ECE,Control,Classes,EdgeCases,Medium,0,129,3,1,99
18368,1,Civil,Functions,Arrays,Intermediate,Hard,0,23,2,0,47
8724,1,ECE,Basics,Lists,Intermediate,Medium,1,273,1,1,4
8877,1,Civil,Control,Pandas,Intermediate,Easy,0,178,3,0,2
2705,1,Civil,Basics,Lists,Intermediate,Hard,1,206,2,0,3
13538,2,ECE,Control,Lists,Intermediate,Medium,1,76,2,0,53
3990,4,Mechanical,OOP,Variables,EdgeCases,Medium,1,21,3,0,55
2482,1,Mechanical,Basics,Classes,EdgeCases,Hard,0,22,2,0,18
3199,3,Mechanical,DS,Functions,EdgeCases,Easy,1,121,3,1,53
12930,4,Civil,DS_AI,Variables,Basic,Easy,1,203,3,1,85
6135,4,ECE,Control,Loops,EdgeCases,Medium,1,124,1,0,65
4523,2,ECE,DS,Arrays,Basic,Hard,1,111,3,0,15
6565,2,Civil,Advanced,Files,Intermediate,Easy,0,204,3,1,66
3663,4,Civil,DS_AI,Files,Intermediate,Hard,1,36,3,0,21
2330,4,ECE,DS_AI,Loops,Basic,Easy,1,240,2,0,72
8512,1,ECE,ProblemSolving,Pandas,Basic,Hard,1,144,3,0,55
19358,2,CSE,DS_AI,Lists,EdgeCases,Medium,1,150,1,0,22
10609,3,CSE,Advanced,Loops,Intermediate,Easy,1,112,2,1,80
7590,1,Civil,OOP,Pandas,Intermediate,Medium,1,125,2,0,14
3708,1,Civil,ProblemSolving,Variables,Intermediate,Easy,0,42,2,1,39
11861,1,ECE,ProblemSolving,Arrays,Intermediate,Medium,0,59,1,0,58
17904,3,Mechanical,DS_AI,Lists,EdgeCases,Hard,0,227,2,1,19
19554,1,ECE,DS_AI,Functions,EdgeCases,Easy,1,35,3,1,30
9368,2,ECE,DS,Classes,Basic,Medium,0,41,1,1,50
8152,1,CSE,Control,Lists,Basic,Medium,1,49,3,1,50
13329,4,Civil,OOP,Variables,Intermediate,Hard,1,124,1,0,63
5733,1,ECE,Functions,Classes,EdgeCases,Hard,1,194,2,1,21
9286,4,Civil,Functions,Functions,Basic,Medium,0,85,1,0,9
7018,4,ECE,Functions,Arrays,Intermediate,Easy,0,187,2,0,47
12133,4,Mechanical,OOP,Lists,Basic,Medium,0,224,2,0,79
415,1,CSE,Control,Variables,Basic,Easy,1,134,1,1,61
14393,3,Mechanical,Advanced,Pandas,EdgeCases,Hard,1,277,2,0,64
19860,3,CSE,DS_AI,Classes,Intermediate,Easy,0,124,3,0,1
11394,3,CSE,Control,Loops,Basic,Easy,1,113,3,1,69
8809,2,ECE,ProblemSolving,Lists,Basic,Hard,1,54,2,0,74
10834,4,CSE,Control,Loops,EdgeCases,Easy,0,130,1,0,68
12338,4,ECE,Advanced,Files,EdgeCases,Hard,1,114,3,0,16
8124,1,ECE,Advanced,Lists,Basic,Hard,1,40,3,0,57
16854,3,ECE,OOP,Lists,Intermediate,Hard,1,211,1,1,60
809,3,Mechanical,Basics,Pandas,Basic,Easy,1,111,1,0,35
12122,4,ECE,Functions,Variables,EdgeCases,Hard,0,270,3,0,67
3570,1,CSE,Basics,Arrays,Basic,Medium,0,292,1,1,42
206,3,Civil,DS_AI,Classes,Basic,Medium,1,261,3,0,56
6234,2,ECE,DS_AI,Loops,Basic,Hard,1,218,2,0,13
170,4,Civil,Basics,Variables,Basic,Easy,0,71,2,0,3
1424,1,Civil,Advanced,Files,EdgeCases,Hard,1,261,3,0,43
14990,4,Civil,DS_AI,Variables,Basic,Hard,1,45,3,0,6
16804,4,Civil,Advanced,Classes,EdgeCases,Medium,1,49,2,0,98
397,1,CSE,ProblemSolving,Variables,Intermediate,Hard,0,105,1,0,14
11451,1,ECE,DS_AI,Functions,EdgeCases,Medium,0,127,1,0,5
13399,2,ECE,Basics,Files,Intermediate,Easy,1,231,1,0,39
2357,1,Civil,Control,Classes,EdgeCases,Medium,1,56,2,1,33
14469,3,Mechanical,DS,Functions,Basic,Medium,1,264,3,1,38
14071,1,Civil,DS_AI,Arrays,Intermediate,Hard,1,93,2,0,9
16115,2,Mechanical,Advanced,Files,Intermediate,Easy,1,112,3,0,79
8472,4,Mechanical,Functions,Variables,Basic,Hard,0,35,3,1,90
4297,3,Civil,Control,Pandas,Basic,Hard,1,215,3,0,62
4587,3,Mechanical,Functions,Functions,Basic,Hard,0,184,2,0,20
1995,1,Mechanical,Control,Files,EdgeCases,Medium,1,213,1,1,10
18126,2,Civil,OOP,Classes,EdgeCases,Easy,0,19,3,1,23
4394,4,Civil,ProblemSolving,Functions,Intermediate,Hard,0,89,2,0,48
8640,3,Mechanical,Control,Variables,EdgeCases,Easy,0,60,3,0,40
18298,1,CSE,OOP,Pandas,EdgeCases,Easy,0,130,2,0,16
19164,4,Mechanical,Advanced,Lists,Intermediate,Easy,0,68,3,1,21
16009,2,Mechanical,DS_AI,Files,Intermediate,Hard,0,79,1,1,35
8013,4,Civil,DS_AI,Loops,Basic,Medium,1,164,2,0,74
6205,4,CSE,Basics,Lists,Basic,Easy,0,100,2,0,3
9043,3,CSE,DS,Loops,Intermediate,Hard,1,43,3,0,26
16456,3,CSE,Advanced,Loops,EdgeCases,Easy,0,236,2,0,93
15159,1,ECE,DS,Variables,EdgeCases,Easy,0,240,2,0,81
452,3,CSE,Basics,Classes,EdgeCases,Hard,0,253,2,1,9
16236,4,CSE,Basics,Functions,Intermediate,Hard,1,31,2,0,1
3865,3,CSE,DS,Loops,Intermediate,Hard,1,92,1,1,21
6120,4,CSE,Control,Arrays,EdgeCases,Hard,1,118,2,0,94
19496,3,CSE,Control,Functions,Intermediate,Medium,1,11,3,0,15
12659,3,ECE,OOP,Classes,EdgeCases,Easy,1,51,3,1,29
10233,2,Civil,Advanced,Classes,EdgeCases,Medium,0,160,2,0,82
12765,2,CSE,Basics,Arrays,Basic,Medium,1,125,2,1,13
4154,2,Mechanical,Advanced,Files,Basic,Medium,1,247,2,0,11
2596,2,Civil,Control,Pandas,EdgeCases,Medium,1,41,3,1,24
8906,3,CSE,Control,Files,Basic,Easy,1,212,1,1,88
14752,4,Mechanical,Control,Classes,EdgeCases,Medium,1,157,3,0,7
10479,2,Mechanical,DS,Lists,Basic,Medium,0,83,1,0,93
18543,1,ECE,DS_AI,Arrays,EdgeCases,Hard,1,176,2,1,12
9648,2,ECE,Functions,Arrays,Intermediate,Hard,0,14,1,0,68
8088,2,Mechanical,Basics,Functions,Intermediate,Easy,1,132,2,0,82
18133,3,Mechanical,Basics,Files,Intermediate,Medium,0,61,3,0,33
18733,4,ECE,DS_AI,Variables,Basic,Easy,1,264,2,0,29
3949,2,Mechanical,OOP,Classes,EdgeCases,Easy,0,60,2,0,92
14939,1,CSE,ProblemSolving,Classes,EdgeCases,Hard,0,213,1,0,70
18978,1,ECE,ProblemSolving,Variables,EdgeCases,Hard,0,258,1,1,95
19546,3,CSE,DS,Loops,EdgeCases,Medium,1,149,3,0,65
7695,2,Mechanical,DS,Lists,Intermediate,Medium,1,22,3,0,21
582,3,Civil,Control,Functions,EdgeCases,Medium,1,279,2,0,65
14041,1,Mechanical,DS_AI,Classes,EdgeCases,Easy,1,298,3,0,10
10882,4,Mechanical,Basics,Arrays,Basic,Easy,1,179,3,0,38
18786,4,CSE,Functions,Lists,Intermediate,Easy,0,199,2,1,65
641,2,Mechanical,Functions,Variables,EdgeCases,Medium,0,248,3,0,36
12921,1,Mechanical,Basics,Pandas,Basic,Hard,0,267,3,1,66
6326,3,CSE,ProblemSolving,Lists,Basic,Medium,1,135,1,1,92
15485,4,ECE,Functions,Functions,Intermediate,Easy,1,210,2,1,43
16494,3,ECE,ProblemSolving,Arrays,Basic,Easy,1,235,1,1,53
3458,2,Civil,OOP,Functions,Intermediate,Easy,0,41,2,0,12
6308,3,Mechanical,Functions,Variables,Intermediate,Medium,1,163,2,0,77
12228,2,Mechanical,DS,Arrays,Intermediate,Hard,1,83,2,1,11
9756,3,CSE,Basics,Files,Basic,Medium,1,82,2,0,29
7383,2,ECE,DS,Classes,Intermediate,Hard,1,13,2,0,46
10343,2,Civil,Control,Files,Basic,Hard,0,98,1,0,24
11429,1,Civil,DS_AI,Loops,Basic,Easy,1,220,2,0,80
9787,1,Mechanical,DS,Classes,Intermediate,Hard,1,205,1,0,3
7212,4,CSE,Functions,Loops,EdgeCases,Hard,1,147,2,0,45
5260,1,Civil,Basics,Pandas,Intermediate,Easy,0,226,3,0,79
15392,1,CSE,Functions,Functions,EdgeCases,Easy,0,72,1,0,57
13094,4,CSE,OOP,Loops,EdgeCases,Easy,1,217,2,1,75
12831,4,CSE,Control,Functions,Basic,Medium,0,39,3,0,75
13981,4,CSE,DS_AI,Lists,Basic,Medium,0,271,2,0,51
14050,2,ECE,Basics,Files,Intermediate,Easy,1,50,1,0,17
2461,2,CSE,Basics,Classes,Intermediate,Medium,1,70,3,0,12
13915,1,CSE,Functions,Lists,Intermediate,Medium,0,89,2,1,35
9023,3,CSE,DS_AI,Functions,Basic,Hard,1,270,1,0,23
18167,1,Civil,Advanced,Pandas,Basic,Easy,0,234,3,0,9
8162,4,ECE,ProblemSolving,Classes,Intermediate,Hard,0,235,2,0,2
8724,2,CSE,DS,Functions,EdgeCases,Hard,1,263,2,0,65
13343,3,Civil,Control,Pandas,EdgeCases,Hard,1,173,2,0,87
15335,2,ECE,Advanced,Files,EdgeCases,Hard,1,223,3,1,68
12679,4,Civil,OOP,Classes,Basic,Easy,1,216,2,0,29
18656,3,Civil,Functions,Lists,Intermediate,Medium,1,191,1,0,99
17911,4,Mechanical,Functions,Variables,Basic,Medium,0,292,2,0,85
16140,2,Mechanical,DS,Files,Basic,Hard,0,198,2,0,56
9175,1,ECE,DS_AI,Arrays,EdgeCases,Easy,1,219,1,0,26
15293,1,Mechanical,Basics,Classes,Intermediate,Easy,1,116,1,0,69
3627,2,Mechanical,DS_AI,Classes,Intermediate,Medium,0,169,3,1,26
10749,3,CSE,Control,Files,EdgeCases,Medium,0,48,1,0,79
10289,4,Mechanical,ProblemSolving,Classes,Intermediate,Hard,1,290,3,1,14
17192,3,Mechanical,Basics,Files,EdgeCases,Medium,1,261,2,0,94
710,4,Mechanical,Advanced,Pandas,Basic,Medium,1,32,1,1,54
10144,2,Mechanical,ProblemSolving,Classes,Basic,Hard,0,13,1,1,81
11967,2,ECE,ProblemSolving,Pandas,EdgeCases,Easy,0,145,1,0,28
3087,1,Civil,Functions,Functions,Basic,Easy,1,273,1,1,11
8538,2,Civil,DS,Classes,Intermediate,Hard,0,76,1,0,7
12009,4,ECE,Control,Loops,Basic,Hard,1,223,1,0,68
6637,1,CSE,Advanced,Loops,Basic,Easy,1,222,3,0,78
16239,2,Civil,Basics,Arrays,Basic,Medium,1,207,1,0,48
14575,4,Mechanical,DS,Lists,EdgeCases,Hard,1,284,1,0,48
926,1,ECE,Control,Files,Basic,Medium,1,93,1,1,94
19293,1,CSE,Advanced,Lists,EdgeCases,Hard,1,125,3,0,52
1470,1,Mechanical,DS_AI,Files,Basic,Easy,1,276,1,0,74
14870,1,ECE,Advanced,Variables,Intermediate,Easy,1,91,3,1,4
13035,3,CSE,Advanced,Files,Basic,Hard,1,89,2,0,66
6039,3,Civil,ProblemSolving,Pandas,Intermediate,Easy,1,241,1,1,41
1049,2,Mechanical,DS,Pandas,Intermediate,Easy,0,15,3,0,26
4853,3,Civil,DS,Files,Basic,Medium,1,213,1,0,2
12837,1,CSE,Basics,Functions,Intermediate,Hard,1,267,1,0,83
10714,3,Mechanical,Functions,Pandas,EdgeCases,Easy,1,10,3,1,64
3541,4,CSE,Advanced,Pandas,EdgeCases,Hard,1,45,1,0,85
7958,1,Civil,ProblemSolving,Classes,EdgeCases,Medium,0,54,3,0,11
5841,1,ECE,OOP,Functions,EdgeCases,Medium,1,190,3,1,5
13771,2,ECE,Functions,Pandas,EdgeCases,Easy,0,206,3,1,74
18948,1,CSE,OOP,Arrays,Intermediate,Medium,0,259,3,0,42
2106,3,ECE,DS,Functions,Basic,Easy,1,11,2,1,1
2220,1,Mechanical,OOP,Files,Intermediate,Medium,1,12,1,0,79
19686,4,CSE,Advanced,Lists,Intermediate,Easy,0,263,2,1,11
18578,1,Civil,Basics,Loops,EdgeCases,Hard,0,235,1,0,75
11539,2,Mechanical,OOP,Arrays,EdgeCases,Hard,1,154,3,0,29
5689,3,Civil,Functions,Classes,Intermediate,Easy,1,64,2,0,35
3407,2,Civil,DS_AI,Files,Basic,Easy,0,264,3,1,61
14483,2,CSE,DS_AI,Pandas,EdgeCases,Easy,0,135,3,1,87
7065,2,Mechanical,Functions,Pandas,Intermediate,Easy,0,264,2,0,0
9484,4,Mechanical,DS,Variables,Basic,Easy,1,208,1,1,57
16416,3,Mechanical,Control,Classes,Intermediate,Medium,1,127,3,0,82
2479,3,CSE,Control,Files,Basic,Easy,1,227,3,0,75
1962,1,Civil,ProblemSolving,Variables,EdgeCases,Medium,1,127,3,0,61
14300,1,CSE,DS_AI,Arrays,EdgeCases,Easy,1,61,1,0,96
5721,3,CSE,DS,Variables,Basic,Hard,1,27,1,1,90
11238,2,Civil,DS,Classes,Intermediate,Hard,1,142,3,0,31
11726,3,CSE,Functions,Functions,Intermediate,Medium,1,258,2,0,82
4991,1,ECE,DS,Arrays,EdgeCases,Easy,1,284,3,0,72
18891,4,Mechanical,Advanced,Classes,Intermediate,Hard,1,226,1,0,72
13091,1,ECE,DS,Pandas,EdgeCases,Easy,1,22,2,1,83
6741,2,ECE,Functions,Files,EdgeCases,Medium,0,203,2,1,40
3112,3,Mechanical,Basics,Files,Intermediate,Hard,1,244,1,0,93
3026,1,ECE,Control,Loops,EdgeCases,Hard,1,283,2,1,92
5285,3,Mechanical,Functions,Loops,Basic,Hard,0,157,1,1,98
16157,2,CSE,Basics,Arrays,Intermediate,Hard,0,206,2,0,74
10101,1,CSE,Control,Functions,Intermediate,Medium,0,88,1,1,32
10764,2,Mechanical,ProblemSolving,Pandas,EdgeCases,Easy,0,88,3,0,32
17813,4,CSE,DS,Loops,EdgeCases,Easy,0,277,3,0,24
6991,4,Mechanical,DS_AI,Pandas,Basic,Medium,1,152,2,0,51
7907,2,ECE,Control,Functions,Intermediate,Easy,1,132,3,0,73
1948,4,CSE,Advanced,Loops,Basic,Hard,1,250,2,0,55
16990,1,Civil,ProblemSolving,Classes,EdgeCases,Easy,1,262,1,0,44
6576,3,Mechanical,OOP,Loops,Basic,Easy,1,231,3,0,55
9529,1,Mechanical,Control,Classes,EdgeCases,Easy,1,35,1,0,41
2937,1,CSE,DS_AI,Arrays,EdgeCases,Easy,0,105,3,0,51
2779,1,CSE,Basics,Files,Basic,Medium,0,184,3,1,68
12172,3,CSE,DS_AI,Files,Basic,Medium,0,127,2,1,67
12780,3,Mechanical,DS,Files,Basic,Hard,1,125,1,1,99
7076,2,Mechanical,OOP,Arrays,Basic,Medium,1,254,2,0,6
1935,2,ECE,Control,Pandas,Basic,Hard,1,12,3,0,9
19091,4,CSE,DS,Lists,Intermediate,Easy,1,48,3,0,88
730,2,Civil,DS,Arrays,Intermediate,Hard,1,53,3,0,59
10187,2,ECE,Functions,Functions,Basic,Hard,1,232,3,0,16
9182,3,Civil,ProblemSolving,Pandas,Intermediate,Easy,0,103,3,0,86
13212,4,Mechanical,Advanced,Loops,Basic,Hard,0,49,2,0,22
16847,4,Civil,Basics,Arrays,EdgeCases,Medium,0,68,3,0,3
14192,3,Mechanical,DS,Variables,Basic,Medium,1,201,3,1,96
16395,1,CSE,DS,Variables,Intermediate,Easy,0,249,3,1,51
6571,1,Civil,Functions,Loops,Basic,Easy,1,286,3,1,33
6997,2,ECE,DS,Lists,EdgeCases,Easy,1,33,3,0,48
7040,4,ECE,Basics,Pandas,Intermediate,Easy,1,142,2,0,60
4135,4,Civil,OOP,Pandas,Intermediate,Hard,0,18,3,0,65
15327,3,Civil,Control,Lists,Intermediate,Easy,1,232,1,0,46
8783,2,Civil,Control,Functions,EdgeCases,Easy,1,122,2,0,14
3224,3,CSE,Control,Variables,Intermediate,Medium,0,61,1,1,57
13307,2,Mechanical,DS,Classes,Intermediate,Medium,1,186,1,0,28
941,3,Civil,Functions,Functions,EdgeCases,Medium,0,165,2,0,61
19748,3,ECE,Basics,Pandas,Basic,Easy,1,25,3,1,87
16998,3,Mechanical,ProblemSolving,Lists,EdgeCases,Medium,1,98,2,0,77
12885,1,ECE,OOP,Pandas,EdgeCases,Easy,0,27,3,1,82
