Student_ID,College_Tier,Department,CGPA,Gender,Attendance_%,Sessions_Attended,Login_Frequency,Time_Spent_Hours,Active_Days,Videos_Watched,Video_Completion_%,Quizzes_Attempted,Quiz_Score,Doubts_Raised,Doubts_Resolved,Hackathons,Workshops,Placement_Status
38989,2,Mechanical,7.05,Female,88,167,2,17,2,133,93,6,86,18,18,3,5,0
38990,4,CSE,9.63,Female,49,162,2,7,1,187,44,49,53,18,11,2,3,0
38991,1,Civil,7.06,Female,71,176,4,25,3,15,61,30,67,18,12,3,2,0
38992,2,CSE,8.17,Female,79,21,3,2,6,61,78,48,93,14,19,1,6,1
38993,3,Mechanical,6.94,Male,45,62,4,4,3,189,75,8,45,7,18,3,7,1
38994,2,Civil,8.66,Female,99,92,4,16,5,14,81,6,42,15,13,4,1,1
38995,2,Civil,8.72,Male,66,46,1,37,1,65,77,8,45,6,6,1,5,1
38996,1,CSE,5.69,Female,93,199,4,32,4,73,79,8,83,6,13,4,6,0
38997,2,CSE,8.27,Male,41,159,1,5,1,35,73,6,91,8,17,0,1,1
38998,3,ECE,6.93,Female,96,115,1,24,1,53,95,44,87,10,15,2,4,1
38999,3,ECE,9.3,Male,59,103,4,4,4,149,59,27,87,6,17,3,7,1
39000,4,Civil,5.79,Male,59,123,5,6,1,147,59,26,75,17,16,1,7,1
39001,3,ECE,9.49,Male,80,112,5,23,5,27,79,34,80,1,5,4,5,1
39002,4,Civil,7.56,Male,90,83,6,38,3,22,92,42,98,3,12,4,8,0
39003,3,CSE,6.28,Male,42,118,5,29,1,12,83,38,99,8,14,1,1,1
39004,2,ECE,6.67,Male,72,193,6,31,6,186,84,36,40,5,0,2,2,1
39005,4,Civil,5.03,Male,47,154,4,31,6,34,96,37,90,11,13,4,3,1
39006,3,CSE,9.75,Female,45,141,3,17,6,199,44,42,98,12,9,2,2,1
39007,2,Civil,6.12,Male,96,66,2,11,1,107,79,47,84,2,19,2,1,1
39008,2,Mechanical,9.55,Female,84,93,5,26,4,181,74,28,66,18,16,3,4,0
39009,4,ECE,9.26,Male,95,79,1,1,2,103,64,23,74,8,11,0,4,1
39010,1,Mechanical,6.75,Female,61,27,5,32,1,15,81,13,89,3,10,4,0,0
39011,2,CSE,6.05,Male,98,30,4,32,5,192,69,38,79,17,2,3,5,0
39012,2,Civil,7.13,Female,53,158,3,16,3,114,72,47,54,8,14,1,3,1
39013,1,Civil,9.67,Female,65,117,1,27,2,22,32,44,63,3,5,4,4,1
39014,4,CSE,9.28,Female,87,99,6,33,6,51,32,18,40,0,18,1,4,0
39015,3,Mechanical,7.44,Female,82,175,5,28,2,78,41,25,97,2,7,3,2,1
39016,3,Civil,7.73,Female,89,87,4,14,5,85,72,25,40,3,11,3,9,0
39017,2,Mechanical,7.04,Female,83,155,5,25,6,176,99,43,67,0,9,4,2,0
39018,1,Mechanical,9.72,Male,75,27,6,5,5,168,73,8,88,11,7,1,2,1
39019,2,Mechanical,9.94,Female,91,197,5,19,3,177,75,24,48,19,0,3,3,0
39020,4,ECE,6.45,Female,76,88,5,9,4,125,63,5,79,7,13,3,5,1
39021,2,Mechanical,9.75,Female,78,147,3,34,6,18,79,5,83,19,7,4,6,0
39022,3,ECE,9.75,Male,79,46,2,14,6,102,50,23,65,3,9,1,6,0
39023,1,Mechanical,7.37,Female,85,22,5,16,3,10,47,15,68,11,3,0,1,0
39024,4,Mechanical,7.07,Female,90,172,2,1,3,31,50,15,99,0,5,0,4,1
39025,2,ECE,9.35,Female,68,58,5,16,4,166,83,32,80,10,13,0,3,1
39026,3,Civil,9.72,Male,40,46,1,4,1,105,89,40,50,15,5,4,0,1
39027,2,Civil,7.01,Female,73,181,3,19,6,140,61,11,92,16,14,3,2,1
39028,3,CSE,7.46,Male,52,44,3,32,1,45,39,33,67,6,11,4,7,0
39029,1,CSE,6.67,Female,46,71,1,22,2,86,88,27,64,7,8,3,0,1
39030,4,Civil,6.04,Female,48,175,4,10,4,189,44,34,78,7,17,3,7,0
39031,2,CSE,9.98,Female,91,45,3,22,1,78,81,45,67,10,15,1,5,0
39032,4,Civil,5.94,Male,56,186,5,34,6,90,42,44,49,17,2,3,3,1
39033,1,CSE,9.07,Female,61,86,6,10,1,77,62,38,85,13,18,4,8,0
39034,3,Civil,7.1,Male,50,106,2,2,2,120,51,29,47,3,0,3,2,1
39035,1,ECE,5.42,Male,80,47,1,23,6,148,93,49,42,5,1,4,4,0
39036,1,CSE,6.62,Female,43,143,4,3,5,115,59,5,76,15,1,3,5,0
39037,4,ECE,5.42,Female,79,146,5,12,6,64,33,30,49,6,18,0,6,0
39038,1,ECE,9.91,Male,69,129,3,24,3,190,42,5,64,0,8,0,7,0
39039,2,ECE,6.33,Female,60,69,4,8,4,197,70,21,53,9,15,2,6,1
39040,3,ECE,8.73,Male,57,14,1,6,3,80,87,32,93,6,17,0,4,1
39041,1,ECE,7.13,Male,64,120,5,26,1,190,85,30,86,11,0,0,7,1
39042,2,Mechanical,8.4,Female,81,162,4,20,3,170,70,15,43,2,4,1,8,1
39043,3,ECE,6.28,Female,58,159,4,24,1,75,40,26,54,3,1,2,7,0
39044,4,CSE,5.47,Male,88,191,5,29,3,40,34,33,79,19,14,4,1,1
39045,3,ECE,9.04,Female,68,162,3,5,1,36,96,13,52,19,1,4,1,1
39046,4,CSE,8.58,Female,55,171,6,19,4,126,98,25,69,6,9,3,2,0
39047,3,ECE,5.55,Female,49,188,3,16,1,17,59,35,87,11,4,2,0,0
39048,1,CSE,8.65,Female,80,110,1,39,2,24,61,29,81,1,4,2,5,1
39049,4,ECE,7.99,Female,85,42,2,17,1,181,68,9,93,11,16,3,6,0
39050,4,Civil,5.86,Female,78,118,3,27,4,109,43,11,68,17,8,0,7,0
39051,4,Mechanical,9.13,Female,93,137,6,14,6,161,85,40,73,14,8,4,6,0
39052,1,CSE,8.49,Male,72,84,3,35,5,113,51,28,50,9,4,0,7,1
39053,1,CSE,7.53,Male,88,67,1,36,5,25,52,41,92,1,4,2,1,0
39054,3,ECE,5.89,Male,98,168,4,27,6,193,96,42,91,14,18,4,3,0
39055,3,CSE,7.7,Male,61,70,4,8,3,112,63,15,91,7,12,0,0,1
39056,1,ECE,5.81,Male,44,93,4,34,4,20,75,18,84,16,15,2,0,0
39057,1,Mechanical,5.92,Female,97,45,3,11,4,177,42,27,66,9,5,4,6,0
39058,4,Civil,6.21,Female,43,28,6,39,4,120,33,24,52,7,10,0,3,1
39059,3,Civil,8.27,Female,80,177,2,22,5,176,55,24,40,11,6,0,2,1
39060,3,Mechanical,8.4,Female,56,93,1,10,6,163,95,25,93,10,12,2,7,1
39061,4,ECE,5.36,Female,93,88,5,11,1,26,33,49,44,16,14,3,1,0
39062,4,ECE,8.25,Male,87,178,4,4,1,198,74,22,83,11,3,1,2,1
39063,4,Mechanical,5.17,Male,84,102,2,38,2,86,83,28,89,7,0,4,8,0
39064,2,CSE,9.52,Male,86,58,1,23,3,87,52,34,59,0,8,3,8,1
39065,2,CSE,8.89,Male,97,31,5,11,4,147,57,44,45,14,17,4,6,1
39066,1,CSE,8.62,Female,67,24,4,6,4,89,37,26,69,9,18,1,3,0
39067,3,Mechanical,6.2,Female,86,21,5,8,6,37,90,36,98,18,12,2,8,1
39068,4,Civil,9.94,Female,54,178,5,34,1,121,69,18,66,13,14,3,9,1
39069,4,Civil,9.62,Female,73,163,5,20,5,122,39,32,72,1,4,0,3,1
39070,3,Civil,7.45,Male,47,64,1,2,4,135,81,10,85,5,2,4,3,1
39071,2,ECE,5.17,Female,94,41,3,37,3,43,81,30,95,10,4,1,8,1
39072,3,Mechanical,7.56,Female,95,116,3,1,6,181,94,48,60,14,4,3,6,1
39073,1,CSE,5.77,Female,78,56,1,25,5,125,30,45,47,0,15,2,9,1
39074,2,Civil,7.96,Female,80,131,2,9,4,71,83,11,87,18,3,2,0,1
39075,3,Civil,9.93,Female,52,77,2,20,1,76,59,48,93,6,17,4,3,1
39076,3,Civil,8.78,Male,59,45,3,18,4,195,58,25,98,8,11,1,0,0
39077,1,ECE,6.61,Male,98,94,5,27,3,78,68,36,70,3,6,0,4,0
39078,3,ECE,6.97,Male,89,179,1,26,1,134,66,7,81,8,11,3,8,1
39079,2,CSE,9.72,Male,79,85,1,38,4,184,58,29,41,8,0,3,5,1
39080,4,Civil,5.55,Female,97,75,4,16,4,15,43,19,43,4,19,3,5,1
39081,4,Civil,9.45,Male,72,79,1,27,6,21,58,43,57,15,18,3,1,1
39082,4,Civil,5.37,Female,71,188,4,19,2,44,97,44,60,1,14,3,6,0
39083,2,ECE,7.07,Female,57,177,5,37,5,39,46,29,99,16,12,1,2,1
39084,3,CSE,8.73,Male,84,175,3,26,6,37,65,12,79,19,16,2,7,1
39085,3,Mechanical,6.98,Female,60,174,3,28,2,48,56,18,55,3,19,4,9,0
39086,3,ECE,7.86,Male,50,78,1,6,4,13,89,45,71,11,1,4,1,1
39087,3,Civil,7.45,Female,50,131,2,22,2,153,81,14,65,17,13,4,5,0
39088,4,CSE,8.02,Male,48,163,1,17,3,56,71,33,99,4,9,3,0,0
39089,2,CSE,5.85,Female,55,151,1,29,2,168,56,42,97,5,12,0,8,1
39090,1,Mechanical,7.89,Female,77,195,5,1,3,86,53,8,48,14,10,1,6,1
39091,2,Civil,9.94,Male,67,47,5,15,5,175,57,5,56,18,14,2,3,0
39092,3,ECE,5.97,Female,92,24,6,26,5,130,91,37,62,5,7,4,8,0
39093,3,ECE,5.33,Male,61,44,6,5,1,76,51,30,43,16,15,2,6,1
39094,2,ECE,6.96,Male,87,115,1,31,4,14,77,14,60,18,8,2,2,0
39095,2,Civil,6.87,Male,95,90,1,23,3,185,76,45,80,18,4,0,4,1
39096,4,Civil,5.63,Female,93,100,3,1,1,195,42,15,82,12,3,0,2,0
39097,3,Civil,7.86,Male,78,137,3,24,4,181,78,28,67,3,0,3,6,1
39098,2,ECE,7.19,Male,71,116,4,39,1,13,77,47,65,16,0,0,9,0
39099,3,Civil,9.18,Male,61,73,6,8,2,49,95,19,97,18,10,4,6,1
39100,2,Civil,7.11,Male,99,141,6,38,2,39,33,27,57,15,12,1,4,1
39101,3,Civil,9.93,Female,42,76,6,35,5,195,75,9,58,15,10,0,2,0
39102,2,Mechanical,8.9,Female,69,149,4,37,3,42,73,8,78,11,9,4,6,1
39103,3,Mechanical,7.44,Male,50,191,5,24,5,41,38,27,97,2,1,2,0,1
39104,1,Civil,7.76,Male,62,87,2,12,6,121,66,13,68,19,11,4,5,1
39105,4,Civil,9.33,Female,52,67,2,31,1,133,62,47,60,1,3,0,2,0
39106,1,ECE,8.87,Female,65,152,4,31,6,146,78,18,71,6,8,2,6,1
39107,4,CSE,8.29,Female,65,162,3,3,5,132,33,9,69,13,19,3,8,1
39108,4,Civil,6.33,Female,58,180,4,1,6,107,99,7,78,16,2,1,9,1
39109,2,ECE,7.05,Female,72,36,6,21,6,164,94,30,73,3,14,0,9,1
39110,1,ECE,8.94,Male,60,49,1,18,2,82,36,29,96,11,15,0,6,1
39111,4,CSE,8.14,Female,74,146,1,28,2,130,44,40,99,9,16,4,9,0
39112,3,ECE,9.78,Female,99,139,4,32,5,94,52,30,71,1,19,3,0,1
39113,2,CSE,9.36,Male,63,145,6,29,6,159,66,21,50,11,7,0,1,0
39114,2,Civil,7.14,Female,85,186,2,30,3,25,34,32,96,13,2,2,9,1
39115,3,Mechanical,6.47,Female,61,65,5,3,5,43,30,20,62,3,7,3,4,0
39116,3,CSE,5.62,Male,53,45,6,27,5,120,72,34,40,14,4,2,2,1
39117,4,Civil,7.04,Female,74,92,6,29,5,52,50,15,79,8,7,4,5,1
39118,3,Civil,6.13,Female,96,30,2,13,6,161,94,46,66,14,6,3,2,1
39119,2,Mechanical,5.08,Male,44,186,6,13,2,66,92,7,99,13,4,1,5,1
39120,3,ECE,5.69,Male,61,22,2,13,5,63,84,23,65,13,18,3,1,0
39121,1,CSE,7.27,Male,64,197,3,8,4,137,66,6,73,17,1,4,3,1
39122,2,CSE,9.46,Male,73,147,5,16,4,134,41,43,53,4,8,2,2,1
39123,3,ECE,6.6,Female,73,21,6,37,2,142,42,28,59,12,10,4,6,1
39124,2,Mechanical,7.21,Male,88,148,2,17,2,74,84,34,62,14,13,0,7,0
39125,4,CSE,6.92,Female,80,152,5,33,5,123,55,40,84,11,5,3,5,1
39126,1,CSE,6.84,Male,96,52,2,12,2,47,42,41,97,13,19,2,1,0
39127,4,ECE,8.61,Female,54,89,1,19,5,19,65,35,89,9,0,1,4,0
39128,1,Civil,7.53,Male,49,77,5,33,4,106,49,31,77,14,8,4,9,0
39129,3,Mechanical,7.04,Female,79,110,6,31,6,19,52,14,66,15,14,1,4,1
39130,2,Civil,9.72,Female,75,48,5,38,2,81,81,37,95,11,10,1,0,0
39131,3,Civil,6.38,Female,94,166,3,17,6,18,89,27,72,9,0,3,7,0
39132,4,ECE,9.16,Female,90,50,2,34,2,144,83,43,78,0,16,3,8,1
39133,2,CSE,7.58,Female,86,174,1,10,4,39,36,39,90,0,15,2,1,1
39134,3,ECE,7.21,Female,50,18,1,12,4,47,62,16,80,15,7,4,4,0
39135,3,Civil,5.31,Male,43,15,1,35,2,51,42,21,69,0,7,4,9,0
39136,2,ECE,9.29,Female,47,60,2,39,5,45,86,7,95,2,8,2,8,0
39137,2,Mechanical,6.35,Female,50,133,1,3,2,144,32,23,44,10,12,1,5,0
39138,4,Civil,8.4,Female,68,58,1,18,6,148,77,14,42,12,18,0,8,1
39139,1,Civil,9.37,Male,91,77,3,38,3,101,78,14,68,14,15,3,3,1
39140,1,Mechanical,7.68,Female,81,62,1,39,2,111,49,24,48,12,5,0,6,0
39141,2,ECE,8.2,Female,97,180,5,8,5,169,42,9,98,19,15,4,8,1
39142,1,ECE,6.7,Male,65,152,5,26,4,61,47,14,60,2,13,3,6,1
39143,4,ECE,8.63,Male,70,17,6,30,2,159,78,18,41,10,18,3,6,0
39144,1,CSE,8.28,Female,64,155,1,39,1,188,65,35,99,3,15,4,1,0
39145,2,Civil,7.22,Female,73,123,2,36,4,81,75,15,46,15,7,2,8,0
39146,4,Mechanical,8.17,Female,50,98,6,4,2,106,73,30,43,4,5,2,0,1
39147,2,Civil,6.31,Female,66,145,2,8,1,180,36,19,93,2,17,1,9,0
39148,4,CSE,8.29,Male,52,108,6,16,3,178,47,35,76,8,16,0,5,1
39149,4,Civil,8.36,Male,40,94,4,37,2,43,56,27,74,0,13,2,3,0
39150,2,Mechanical,7.22,Female,49,59,5,25,4,85,48,17,79,6,4,1,2,0
39151,3,Mechanical,6.25,Male,77,196,3,31,2,53,32,39,92,6,8,0,3,1
39152,2,Civil,9.02,Male,52,165,3,7,1,87,60,43,79,8,10,4,4,0
39153,4,CSE,8.77,Male,77,132,3,22,5,92,40,35,99,12,7,0,5,1
39154,2,Civil,5.29,Female,93,174,5,35,4,152,84,37,95,5,16,4,4,0
39155,2,CSE,7.47,Male,81,131,3,10,1,73,58,18,62,4,8,1,6,0
39156,4,ECE,5.46,Female,41,149,6,33,5,121,96,28,83,15,6,0,6,0
39157,1,Mechanical,6.6,Male,83,183,6,33,5,96,94,6,56,3,0,1,9,1
39158,4,Civil,7.11,Female,40,138,2,35,5,137,70,29,41,1,14,2,7,0
39159,2,Mechanical,5.88,Male,97,128,5,11,1,84,78,38,45,13,2,4,3,1
39160,4,Mechanical,7.34,Female,41,135,3,36,6,151,74,34,94,1,8,1,5,1
39161,4,Civil,8.53,Male,71,12,1,22,6,189,95,6,94,11,12,1,8,1
39162,1,ECE,7.18,Male,51,29,4,33,3,144,33,34,68,8,13,0,6,0
39163,3,Mechanical,6.17,Female,79,117,1,9,4,104,43,39,95,3,1,1,7,1
39164,2,Mechanical,7.07,Female,91,13,5,6,5,22,61,6,49,3,7,2,6,1
39165,2,CSE,7.96,Male,78,162,2,6,1,131,48,7,56,2,17,4,5,0
39166,1,CSE,9.68,Female,72,143,6,21,6,66,52,12,52,4,3,3,9,0
39167,4,ECE,7.5,Male,75,65,1,31,6,115,95,25,53,9,7,4,5,1
39168,3,Civil,9.44,Female,60,30,3,2,5,41,99,38,54,5,9,1,7,1
39169,2,Mechanical,9.92,Male,94,15,1,24,1,27,37,42,61,16,9,4,8,1
39170,3,ECE,7.8,Male,78,162,1,34,4,98,46,36,84,0,2,1,8,0
39171,3,Civil,5.74,Male,44,188,2,37,6,118,77,15,58,12,19,3,6,1
39172,4,CSE,9.38,Male,55,155,2,9,2,103,81,25,76,10,3,1,6,0
39173,4,Mechanical,9.31,Female,53,125,3,7,3,166,63,48,59,4,2,3,3,1
39174,4,Mechanical,9.34,Female,93,181,5,31,1,191,37,24,63,0,10,4,2,1
39175,2,Civil,9.75,Female,51,163,1,23,6,62,37,10,79,11,12,4,6,0
39176,3,ECE,6.38,Male,74,60,5,7,5,41,74,26,59,12,7,1,4,1
39177,3,Mechanical,6.67,Female,42,119,2,33,6,108,66,27,81,7,6,2,7,0
39178,2,Mechanical,8.44,Female,59,24,5,18,1,164,46,9,55,7,5,1,9,1
39179,1,CSE,7.82,Female,76,23,4,28,2,191,91,45,77,7,6,4,2,0
39180,4,ECE,9.34,Female,48,69,3,24,2,49,72,35,45,17,17,1,0,0
39181,2,CSE,6.27,Female,47,103,1,3,3,148,43,29,66,0,6,1,1,0
39182,4,Civil,8.29,Male,98,80,2,21,2,69,93,18,73,8,18,3,6,1
39183,3,Civil,9.7,Male,56,160,1,27,5,29,86,32,94,7,19,2,9,0
39184,2,ECE,6.08,Male,95,70,1,20,4,157,64,14,98,17,2,4,9,1
39185,1,CSE,6.53,Female,71,107,2,25,1,25,76,44,79,17,0,2,6,0
39186,4,Civil,7.04,Male,67,51,6,36,5,62,87,12,49,1,14,1,5,0
39187,3,ECE,5.44,Female,78,155,6,8,3,55,51,12,86,17,10,1,2,1
39188,3,Civil,5.88,Female,52,85,3,7,5,151,65,12,66,9,17,0,8,0
39189,1,Mechanical,6.91,Female,77,199,1,14,3,122,64,19,61,10,12,3,2,1
39190,1,Mechanical,5.37,Male,84,199,4,36,3,139,45,35,48,2,6,2,9,1
39191,4,ECE,6.81,Male,54,14,6,31,2,39,50,17,44,6,14,1,6,1
39192,3,Civil,6.22,Female,82,175,3,5,2,132,71,22,87,15,5,2,3,0
39193,1,ECE,9.32,Female,93,112,2,36,6,14,43,20,81,11,13,0,7,1
39194,2,ECE,8.04,Female,67,20,6,18,6,62,41,41,47,0,15,2,4,1
39195,1,ECE,9.49,Female,61,106,6,5,2,171,48,28,55,2,1,0,1,0
39196,2,Mechanical,6.01,Female,41,108,1,23,5,119,40,38,44,10,17,3,1,0
39197,3,ECE,5.41,Female,50,199,2,24,6,54,35,26,65,17,2,3,5,1
39198,4,Mechanical,6.77,Male,93,138,5,26,2,159,99,47,57,4,12,1,2,1
39199,3,Mechanical,5.28,Female,80,88,3,15,1,98,94,6,81,13,14,0,8,0
39200,3,Civil,9.42,Male,95,162,3,36,3,42,41,8,68,5,12,2,2,0
39201,3,ECE,5.94,Female,94,175,1,5,3,195,70,11,68,4,13,3,8,0
39202,3,Civil,5.71,Female,69,31,3,28,6,38,98,10,60,1,17,3,8,1
39203,4,Mechanical,8.94,Male,59,32,3,6,2,128,62,32,52,4,12,0,1,0
39204,1,ECE,8.56,Male,85,28,1,30,1,187,65,6,91,18,18,2,2,1
39205,4,Mechanical,5.28,Female,48,75,6,8,1,149,81,22,86,11,15,4,3,1
39206,4,ECE,7.55,Female,78,173,3,28,1,38,95,28,54,6,16,0,4,0
39207,4,ECE,7.24,Female,97,190,3,3,5,154,78,28,88,2,9,4,3,1
39208,4,CSE,6.93,Female,41,121,4,10,2,175,83,7,50,13,5,0,7,1
39209,1,Civil,5.63,Male,74,64,1,10,3,180,87,14,48,18,14,3,9,0
39210,3,CSE,8.94,Female,48,95,4,22,3,145,46,12,90,2,16,0,9,1
39211,1,ECE,6.2,Female,96,92,1,8,1,38,66,45,40,8,16,2,0,1
39212,1,CSE,7.29,Male,88,163,4,31,5,172,43,28,45,5,1,0,6,1
39213,3,Mechanical,9.41,Female,81,180,1,27,3,150,51,44,69,19,9,1,0,1
39214,1,ECE,6.59,Female,53,132,4,24,2,64,97,31,68,10,18,2,6,0
39215,4,ECE,5.18,Male,53,91,3,23,2,41,32,43,56,9,15,2,6,1
39216,4,ECE,9.45,Female,40,103,6,23,1,109,80,40,94,18,3,1,8,1
39217,3,CSE,7.47,Male,51,190,5,21,4,90,40,35,52,1,1,0,7,1
39218,3,Civil,7.49,Male,74,126,4,18,6,116,51,48,73,7,18,0,9,0
39219,3,Civil,7.76,Female,96,89,3,18,2,48,68,42,70,11,0,3,5,0
39220,4,Civil,5.9,Female,89,51,6,7,3,57,52,17,41,15,11,4,7,1
39221,3,CSE,8.57,Female,64,156,6,6,5,78,37,21,56,19,9,2,1,1
39222,1,Mechanical,6.16,Male,46,153,2,31,1,28,69,20,52,1,4,4,5,1
39223,1,CSE,6.51,Female,84,182,6,16,6,64,38,27,90,14,18,1,9,0
39224,2,Civil,8.16,Male,78,171,5,39,5,160,36,24,59,7,14,0,4,1
39225,2,CSE,8.75,Female,74,100,3,10,5,18,93,49,52,6,10,4,6,0
39226,3,Mechanical,8.65,Female,50,46,6,31,1,123,85,41,63,14,3,0,0,1
39227,2,ECE,5.42,Male,46,136,2,30,2,51,67,13,78,14,12,2,3,1
39228,4,ECE,8.77,Female,86,176,1,32,6,184,50,12,74,17,15,1,4,1
39229,4,Civil,8.31,Female,62,164,5,38,5,119,49,45,52,19,11,4,5,0
39230,1,Civil,8.03,Male,99,91,6,39,1,113,35,21,75,1,6,2,3,1
39231,1,Mechanical,9.83,Male,63,159,4,21,6,131,79,28,57,3,4,2,7,1
39232,2,CSE,6.73,Male,86,157,6,6,3,11,35,21,58,14,2,4,0,0
39233,2,Mechanical,8.42,Male,40,76,3,25,3,94,52,32,66,19,9,4,8,1
39234,4,Mechanical,7.87,Female,94,175,6,10,6,99,38,25,45,8,4,0,1,1
39235,1,ECE,6.94,Male,75,99,5,10,4,114,58,14,51,18,16,0,4,1
39236,2,CSE,8.94,Female,82,156,1,34,4,193,82,35,77,12,11,1,7,1
39237,4,ECE,7.02,Male,49,180,6,1,3,76,82,12,75,6,12,3,6,0
39238,1,ECE,7.79,Male,52,127,2,35,1,150,96,27,52,1,16,0,1,0
39239,4,Mechanical,7.8,Male,97,132,4,5,2,23,77,23,62,6,2,4,4,1
39240,4,ECE,7.56,Female,70,58,4,3,5,59,51,47,56,11,4,4,0,0
39241,1,Civil,7.29,Female,94,147,1,29,6,143,43,30,52,14,5,3,6,1
39242,4,Civil,5.84,Male,82,111,1,1,1,117,62,26,66,0,1,0,3,1
39243,2,ECE,6.2,Female,50,14,1,11,5,84,36,35,89,13,5,1,4,1
39244,4,ECE,5.62,Female,71,38,5,9,2,97,92,38,58,3,12,1,6,0
39245,2,CSE,8.62,Female,62,181,3,26,5,40,36,20,41,17,17,4,5,0
39246,3,Civil,8.72,Female,70,107,6,18,1,156,76,32,41,8,0,2,3,1
39247,3,CSE,8.19,Female,74,103,1,17,4,33,98,8,52,2,19,1,3,0
39248,3,ECE,9.59,Male,98,73,5,18,2,76,94,19,87,18,2,0,2,1
39249,4,Civil,6.32,Male,69,155,3,28,5,23,40,24,93,10,16,4,4,0
39250,3,Mechanical,9.11,Female,53,90,2,5,6,160,36,19,98,18,1,4,9,1
39251,3,Mechanical,5.93,Female,94,104,5,17,6,187,66,45,48,8,19,0,1,1
39252,4,ECE,5.34,Male,67,153,6,24,2,149,88,41,46,1,4,1,7,0
39253,1,CSE,5.0,Female,97,148,3,33,6,52,40,13,64,16,12,1,7,0
39254,4,Mechanical,7.9,Male,53,39,4,16,2,33,93,19,52,3,4,1,0,0
39255,2,Mechanical,8.89,Female,60,147,5,13,3,130,53,21,95,2,15,0,0,0
39256,4,Civil,9.11,Male,87,90,4,5,4,126,49,5,84,16,19,4,9,0
39257,1,CSE,7.35,Female,84,96,3,37,4,111,77,31,51,11,18,4,3,0
39258,3,CSE,5.29,Male,58,140,2,3,6,56,98,7,98,6,10,3,2,0
39259,4,Mechanical,5.18,Female,85,146,1,32,4,162,98,17,86,17,1,1,6,1
39260,3,ECE,9.59,Female,89,51,4,33,1,104,94,32,79,12,13,4,7,0
39261,2,Mechanical,5.46,Female,55,82,2,21,5,139,95,34,98,6,14,2,6,0
39262,1,CSE,8.92,Male,78,23,1,30,5,63,94,5,81,8,2,0,8,0
39263,3,Civil,5.35,Male,74,158,6,39,4,118,35,7,53,4,16,2,1,0
39264,3,CSE,5.92,Female,42,145,1,15,3,53,36,25,57,0,8,1,9,0
39265,3,Civil,5.81,Male,44,182,6,30,3,119,45,34,73,9,5,4,0,1
39266,3,Civil,6.39,Female,76,54,1,34,5,84,83,35,62,0,0,4,7,1
39267,4,Civil,7.03,Female,65,38,1,36,6,130,81,31,48,17,14,1,3,0
39268,1,CSE,5.62,Male,67,116,5,38,2,72,38,20,79,6,19,1,3,1
39269,1,CSE,9.87,Female,67,129,1,31,4,183,32,41,40,6,13,1,5,1
39270,3,ECE,5.01,Female,52,176,2,13,4,166,62,28,51,1,17,2,9,1
39271,1,Mechanical,8.86,Female,89,22,2,32,6,139,66,8,47,0,11,2,4,1
39272,3,CSE,7.63,Male,94,83,5,19,5,81,69,10,94,12,18,2,7,0
39273,2,Civil,5.43,Female,65,87,5,25,4,36,85,9,54,0,3,3,5,1
39274,2,CSE,5.6,Male,79,51,3,11,1,13,78,26,69,3,17,3,5,0
39275,2,CSE,7.95,Male,73,51,5,15,2,187,86,8,96,6,12,3,9,1
39276,1,Mechanical,6.58,Male,43,76,1,37,6,40,56,12,93,0,16,3,0,0
39277,3,CSE,7.25,Female,61,31,1,17,3,53,70,27,97,3,12,1,6,1
39278,4,Civil,7.75,Male,72,74,2,4,2,40,56,15,63,6,9,0,8,1
39279,4,Mechanical,7.87,Female,89,138,4,22,6,98,65,37,98,1,12,0,3,0
39280,2,ECE,7.91,Male,46,145,6,33,2,115,62,46,40,4,17,2,8,0
39281,2,Civil,5.35,Male,48,180,6,27,6,135,64,26,74,4,8,0,2,0
39282,1,Civil,8.7,Female,84,63,5,27,5,133,99,25,57,19,6,4,2,1
39283,4,CSE,6.47,Female,60,23,3,27,4,166,79,17,91,1,3,4,1,0
39284,1,ECE,5.57,Male,91,131,4,35,5,114,86,34,68,12,16,3,8,1
39285,2,Mechanical,5.51,Female,81,23,6,14,6,186,59,5,91,5,0,1,0,0
39286,3,ECE,6.19,Female,56,163,4,8,2,178,98,9,52,13,14,4,3,0
39287,3,CSE,8.14,Male,90,64,2,6,2,173,54,15,86,16,1,3,1,0
39288,3,ECE,7.36,Female,73,110,1,22,2,49,86,35,86,16,2,3,2,0
39289,2,Civil,5.54,Female,84,118,6,4,1,189,83,28,49,12,15,2,9,1
39290,1,Civil,5.16,Female,84,191,5,11,6,83,75,22,75,13,14,1,5,0
39291,3,ECE,5.12,Male,83,131,6,9,2,94,49,20,77,9,16,1,6,1
39292,4,ECE,7.11,Male,44,39,2,28,2,118,59,35,47,3,3,0,4,0
39293,4,Civil,8.94,Female,84,52,4,21,1,180,85,32,61,5,4,1,3,1
39294,2,ECE,7.87,Male,78,197,1,6,5,157,46,41,76,17,14,3,0,1
39295,4,Civil,9.05,Male,77,40,1,24,6,14,46,23,54,8,12,1,9,0
39296,4,ECE,6.6,Female,79,192,3,31,1,112,43,31,72,13,11,0,4,1
39297,2,Mechanical,5.7,Female,49,57,6,31,1,36,66,30,99,13,17,3,9,1
39298,1,Mechanical,9.02,Male,64,13,6,29,3,188,94,46,81,4,17,3,1,1
39299,3,CSE,8.64,Female,49,160,2,38,4,33,31,44,97,14,17,2,3,0
39300,2,Civil,7.95,Male,75,105,5,15,2,124,61,27,84,14,14,1,5,0
