Lead_ID,College_Tier,Department,CGPA,Family_Income,Stage_Dropped,Time_to_First_Call,Followups,Call_Duration,Understands_Stipend,Understands_Experience,Primary_Concern,Trust_Score
L9358,4,IT,9.35,3-6L,After Counselling,46,2,18,No,No,Fee,4
L9359,3,CSE,8.55,<3L,After Counselling,46,3,7,Yes,Yes,Difficulty,5
L9360,3,IT,7.6,<3L,After Counselling,36,1,19,No,Yes,Trust,7
L9361,4,ECE,9.9,<3L,Before Counselling,30,3,6,No,No,Difficulty,3
L9362,2,IT,8.47,3-6L,Before Counselling,4,3,17,No,Yes,Time,6
L9363,1,CSE,8.01,3-6L,After Counselling,14,0,21,No,No,Job,8
L9364,2,Civil,7.04,3-6L,Before Counselling,46,0,11,Yes,No,Difficulty,5
L9365,3,Civil,9.51,6-10L,After Application,28,0,17,No,Yes,Job,1
L9366,3,Civil,6.48,<3L,After Understanding,7,3,4,No,No,Trust,5
L9367,4,Mechanical,5.05,3-6L,After Application,16,3,11,No,Yes,Time,3
L9368,3,ECE,5.98,<3L,Before Counselling,14,4,19,Yes,No,Difficulty,4
L9369,3,CSE,5.55,6-10L,After Understanding,37,4,17,Yes,No,Trust,7
L9370,3,Civil,6.59,3-6L,After Counselling,39,0,18,Yes,Yes,Difficulty,3
L9371,1,CSE,9.13,6-10L,After Counselling,27,4,18,No,No,Fee,1
L9372,1,CSE,8.26,6-10L,After Understanding,30,2,11,Yes,No,Trust,8
L9373,4,Mechanical,5.84,6-10L,After Application,15,4,6,Yes,No,Time,4
L9374,1,Civil,8.94,6-10L,After Counselling,39,4,5,Yes,No,Trust,3
L9375,2,IT,7.52,<3L,After Counselling,42,2,16,No,No,Time,6
L9376,3,CSE,7.56,<3L,After Counselling,18,2,17,Yes,No,Fee,4
L9377,2,Civil,6.81,10L+,Before Counselling,11,1,24,No,No,Fee,7
L9378,4,CSE,9.32,10L+,After Application,22,3,19,Yes,No,Job,7
L9379,2,Mechanical,6.59,3-6L,Before Counselling,46,3,20,No,No,Job,3
L9380,1,Mechanical,5.47,<3L,After Understanding,4,0,11,No,No,Fee,2
L9381,2,IT,6.51,6-10L,After Understanding,3,1,12,No,Yes,Fee,4
L9382,3,Mechanical,8.58,<3L,Before Counselling,24,1,10,Yes,No,Job,6
L9383,2,Civil,8.29,<3L,After Counselling,14,1,6,Yes,No,Job,3
L9384,3,Mechanical,5.94,3-6L,Before Counselling,3,1,7,Yes,No,Job,9
L9385,4,IT,5.56,<3L,After Application,31,4,4,No,No,Trust,7
L9386,4,ECE,8.3,<3L,After Counselling,35,1,14,Yes,Yes,Fee,6
L9387,2,CSE,8.38,6-10L,After Understanding,31,0,7,Yes,Yes,Difficulty,4
L9388,2,CSE,6.83,<3L,After Application,12,3,12,Yes,Yes,Time,4
L9389,3,Civil,9.21,10L+,After Understanding,10,1,17,No,No,Time,4
L9390,4,IT,9.89,10L+,After Application,20,3,12,Yes,No,Time,9
L9391,4,IT,6.03,6-10L,After Application,18,2,11,Yes,No,Time,3
L9392,2,IT,7.89,10L+,After Application,44,0,17,Yes,Yes,Job,3
L9393,3,CSE,5.03,3-6L,After Understanding,36,2,15,No,No,Job,7
L9394,2,Mechanical,8.57,3-6L,Before Counselling,19,1,17,Yes,No,Fee,3
L9395,1,CSE,7.07,6-10L,Before Counselling,17,4,18,No,No,Job,4
L9396,1,CSE,5.97,3-6L,After Counselling,40,4,9,No,No,Time,8
L9397,2,CSE,8.76,3-6L,After Understanding,11,0,24,No,No,Trust,5
L9398,2,Mechanical,9.05,3-6L,After Counselling,5,1,5,No,No,Trust,4
L9399,1,ECE,5.56,3-6L,After Counselling,37,1,18,No,No,Difficulty,5
L9400,3,Civil,5.2,6-10L,After Application,45,1,11,Yes,Yes,Fee,9
L9401,2,ECE,6.67,3-6L,After Application,36,1,3,No,No,Trust,3
L9402,3,ECE,8.13,6-10L,Before Counselling,45,0,13,Yes,Yes,Trust,9
L9403,2,CSE,8.97,3-6L,Before Counselling,44,0,20,No,Yes,Trust,3
L9404,1,ECE,7.73,3-6L,After Counselling,14,0,22,Yes,No,Time,8
L9405,2,CSE,7.9,<3L,After Counselling,28,4,20,No,No,Time,6
L9406,2,CSE,9.0,6-10L,After Counselling,9,1,9,No,No,Difficulty,5
L9407,3,Civil,7.64,<3L,Before Counselling,38,2,7,No,No,Job,6
L9408,1,IT,8.06,10L+,After Counselling,29,3,20,No,Yes,Job,4
L9409,3,CSE,7.58,6-10L,Before Counselling,25,0,19,No,No,Job,4
L9410,1,ECE,9.4,3-6L,After Understanding,8,0,15,No,No,Trust,9
L9411,3,Civil,6.18,10L+,After Understanding,19,4,4,Yes,No,Job,8
L9412,3,ECE,6.32,3-6L,After Counselling,2,4,19,Yes,Yes,Job,5
L9413,1,IT,5.64,<3L,Before Counselling,6,3,20,No,No,Time,6
L9414,2,Mechanical,9.1,3-6L,After Understanding,30,4,16,Yes,Yes,Time,9
L9415,1,IT,7.06,<3L,Before Counselling,2,0,17,No,No,Job,4
L9416,3,Civil,6.74,<3L,Before Counselling,19,1,18,No,No,Time,2
L9417,2,IT,9.91,3-6L,After Understanding,13,1,4,Yes,No,Time,6
L9418,3,IT,9.63,6-10L,After Counselling,8,4,24,Yes,No,Trust,9
L9419,3,Civil,9.86,3-6L,After Counselling,9,3,19,No,Yes,Difficulty,6
L9420,4,Civil,5.71,3-6L,After Understanding,23,1,14,No,No,Time,7
L9421,3,ECE,9.46,<3L,After Application,37,0,13,Yes,No,Difficulty,5
L9422,3,CSE,6.64,3-6L,Before Counselling,8,1,20,Yes,No,Fee,9
L9423,2,Mechanical,5.06,<3L,After Application,9,3,23,No,No,Job,8
L9424,4,Mechanical,6.96,<3L,After Counselling,16,4,3,No,Yes,Difficulty,9
L9425,3,Mechanical,7.55,6-10L,Before Counselling,16,2,2,Yes,Yes,Difficulty,1
L9426,2,IT,5.54,<3L,After Understanding,12,1,11,No,No,Fee,3
L9427,4,Civil,7.69,<3L,After Counselling,25,0,19,No,Yes,Job,7
L9428,2,Civil,9.1,<3L,After Counselling,11,3,13,No,No,Job,4
L9429,4,Civil,6.89,3-6L,After Counselling,18,1,14,No,Yes,Job,1
L9430,4,CSE,6.76,6-10L,After Understanding,13,2,5,Yes,No,Time,3
L9431,1,Civil,6.69,10L+,After Understanding,35,4,22,No,Yes,Trust,5
L9432,3,Civil,9.62,6-10L,After Application,18,1,2,Yes,No,Trust,7
L9433,2,IT,5.24,3-6L,After Understanding,43,3,5,No,No,Time,1
L9434,2,ECE,7.23,<3L,After Application,30,1,22,No,No,Job,6
L9435,2,Mechanical,6.32,<3L,Before Counselling,43,4,21,No,Yes,Fee,5
L9436,3,IT,9.47,3-6L,Before Counselling,37,3,19,Yes,No,Time,9
L9437,2,IT,5.48,3-6L,Before Counselling,30,2,18,No,No,Time,8
L9438,1,IT,7.06,3-6L,After Counselling,3,0,21,No,No,Difficulty,7
L9439,3,Mechanical,7.03,<3L,After Counselling,29,4,15,No,No,Time,4
L9440,1,IT,9.44,<3L,After Counselling,25,1,3,Yes,Yes,Job,9
L9441,1,ECE,6.08,<3L,After Understanding,2,2,15,No,Yes,Time,3
L9442,2,Civil,8.22,6-10L,After Understanding,47,3,11,No,Yes,Trust,3
L9443,2,ECE,5.67,<3L,After Application,5,3,21,No,Yes,Trust,4
L9444,2,Civil,9.77,3-6L,After Counselling,31,3,4,No,Yes,Time,7
L9445,1,Civil,7.97,<3L,After Understanding,5,1,16,No,No,Fee,9
L9446,4,IT,8.13,3-6L,Before Counselling,21,4,8,No,Yes,Difficulty,7
L9447,3,IT,7.17,<3L,Before Counselling,26,2,16,No,Yes,Time,5
L9448,2,Mechanical,6.71,<3L,After Understanding,7,3,20,Yes,No,Job,7
L9449,2,CSE,6.06,<3L,Before Counselling,30,0,13,Yes,No,Fee,1
L9450,2,ECE,8.02,<3L,Before Counselling,34,4,22,Yes,No,Job,7
L9451,3,Mechanical,9.77,<3L,After Application,28,2,5,No,No,Job,1
L9452,1,Mechanical,6.8,6-10L,Before Counselling,14,2,2,No,Yes,Difficulty,4
L9453,1,ECE,9.42,<3L,After Counselling,18,3,6,No,Yes,Difficulty,3
L9454,4,ECE,5.74,<3L,After Understanding,44,0,10,Yes,Yes,Trust,2
L9455,2,Civil,9.68,3-6L,After Understanding,17,3,9,No,Yes,Job,8
L9456,2,CSE,6.75,3-6L,After Counselling,25,4,15,No,No,Time,1
L9457,4,IT,6.9,<3L,Before Counselling,6,1,15,No,No,Job,5
L9458,3,CSE,7.31,3-6L,After Application,5,4,5,No,Yes,Trust,1
L9459,2,CSE,8.59,6-10L,After Application,21,0,8,No,No,Job,7
L9460,3,IT,8.6,<3L,After Counselling,39,1,3,No,No,Difficulty,3
L9461,1,CSE,7.4,3-6L,Before Counselling,20,2,12,No,No,Trust,6
L9462,3,Mechanical,7.62,<3L,After Counselling,11,3,8,No,No,Fee,7
L9463,2,Mechanical,5.15,<3L,After Application,5,4,21,No,No,Job,1
L9464,4,IT,6.52,10L+,Before Counselling,38,3,22,No,No,Job,7
L9465,4,IT,6.73,<3L,After Counselling,39,4,18,No,No,Difficulty,8
L9466,4,ECE,7.79,<3L,After Counselling,35,3,16,No,No,Fee,1
L9467,4,ECE,7.79,10L+,Before Counselling,35,1,5,No,No,Job,3
L9468,3,CSE,8.55,6-10L,After Application,25,3,3,No,Yes,Job,8
L9469,2,CSE,8.59,3-6L,Before Counselling,30,0,10,No,No,Fee,6
L9470,2,IT,6.18,3-6L,After Application,2,0,13,No,No,Difficulty,2
L9471,3,CSE,8.85,6-10L,After Understanding,20,3,20,No,No,Time,2
L9472,4,Civil,5.1,6-10L,After Application,36,2,24,No,No,Fee,6
L9473,2,Mechanical,8.58,<3L,After Application,37,0,24,No,Yes,Difficulty,7
L9474,4,CSE,5.51,3-6L,After Understanding,2,4,23,Yes,No,Job,3
L9475,4,CSE,8.65,<3L,After Counselling,44,3,20,No,Yes,Fee,7
L9476,4,ECE,7.64,<3L,After Counselling,47,3,23,No,No,Difficulty,8
L9477,4,Civil,7.19,3-6L,After Application,27,0,4,Yes,No,Job,4
L9478,2,CSE,8.45,3-6L,After Understanding,32,2,21,No,No,Trust,2
L9479,1,Mechanical,5.18,<3L,After Understanding,4,4,6,Yes,No,Difficulty,5
L9480,1,CSE,6.12,<3L,Before Counselling,27,0,10,Yes,Yes,Difficulty,5
L9481,2,IT,8.08,3-6L,After Application,30,0,20,No,No,Difficulty,9
L9482,3,Civil,9.24,3-6L,After Understanding,3,1,10,No,Yes,Job,1
L9483,4,CSE,6.91,6-10L,After Counselling,46,0,22,No,Yes,Time,2
L9484,4,Civil,6.29,6-10L,After Understanding,45,4,23,No,Yes,Time,5
L9485,3,CSE,7.59,10L+,After Understanding,27,1,19,No,No,Trust,7
L9486,1,Mechanical,8.11,3-6L,After Understanding,38,2,17,Yes,No,Fee,4
L9487,1,Mechanical,7.1,3-6L,After Understanding,36,2,3,No,No,Trust,8
L9488,1,Civil,9.38,6-10L,After Counselling,1,0,13,No,Yes,Fee,7
L9489,2,ECE,7.62,6-10L,After Understanding,35,4,19,Yes,No,Fee,4
L9490,3,ECE,5.18,6-10L,After Application,12,2,24,Yes,Yes,Trust,1
L9491,1,IT,6.12,3-6L,After Understanding,35,4,12,No,No,Trust,6
L9492,2,ECE,7.25,<3L,After Counselling,18,4,23,No,No,Difficulty,1
L9493,1,Civil,8.49,6-10L,After Application,46,1,24,Yes,No,Job,7
L9494,3,ECE,6.1,6-10L,After Understanding,37,0,4,Yes,No,Time,3
L9495,2,IT,9.88,6-10L,After Counselling,23,4,21,No,No,Fee,7
L9496,2,CSE,6.59,<3L,After Application,33,4,23,No,No,Fee,6
L9497,2,ECE,7.66,<3L,After Understanding,14,4,4,No,No,Difficulty,5
L9498,4,Civil,5.09,3-6L,After Understanding,44,0,16,No,No,Time,7
L9499,2,Civil,9.42,6-10L,After Understanding,1,1,13,Yes,Yes,Job,5
L9500,3,IT,8.94,6-10L,After Application,27,4,2,Yes,Yes,Difficulty,2
L9501,3,IT,5.98,<3L,Before Counselling,24,3,23,Yes,No,Job,9
L9502,3,Mechanical,9.67,3-6L,After Understanding,2,1,12,Yes,No,Fee,1
L9503,4,Mechanical,6.58,<3L,After Counselling,12,0,3,No,No,Time,6
L9504,2,Mechanical,8.46,3-6L,Before Counselling,13,2,24,No,No,Fee,8
L9505,2,CSE,9.09,3-6L,After Understanding,27,4,22,No,No,Difficulty,9
L9506,1,Civil,8.7,6-10L,After Counselling,20,3,15,No,Yes,Job,7
L9507,3,Mechanical,9.59,6-10L,After Understanding,47,2,2,No,No,Job,6
L9508,2,Civil,9.32,<3L,After Counselling,37,2,19,No,Yes,Fee,1
L9509,1,IT,9.97,3-6L,After Understanding,34,4,19,No,No,Difficulty,3
L9510,3,CSE,5.91,3-6L,After Counselling,6,4,16,Yes,Yes,Time,9
L9511,3,IT,6.52,<3L,After Counselling,8,2,5,No,No,Trust,9
L9512,1,Civil,8.18,10L+,Before Counselling,21,3,3,No,No,Difficulty,3
L9513,3,Mechanical,8.67,6-10L,Before Counselling,39,1,16,No,Yes,Time,8
L9514,3,IT,7.67,<3L,After Application,21,4,14,No,No,Time,3
L9515,1,ECE,5.37,3-6L,After Counselling,45,4,11,No,No,Job,6
L9516,2,CSE,9.21,<3L,After Counselling,6,0,16,Yes,Yes,Trust,3
L9517,3,Civil,9.8,3-6L,Before Counselling,41,4,7,No,No,Trust,6
L9518,3,Mechanical,7.03,3-6L,After Application,44,0,22,No,No,Trust,4
L9519,2,IT,6.12,<3L,After Counselling,30,2,11,No,Yes,Fee,6
L9520,2,CSE,5.1,6-10L,After Understanding,10,3,4,No,No,Job,9
L9521,3,Mechanical,6.19,3-6L,After Understanding,11,0,14,No,No,Difficulty,3
L9522,4,IT,8.5,10L+,After Application,1,0,19,No,No,Fee,6
L9523,3,Civil,9.56,<3L,After Counselling,10,1,7,No,Yes,Fee,3
L9524,1,ECE,5.47,6-10L,After Counselling,25,2,15,No,No,Trust,5
L9525,2,ECE,7.77,6-10L,Before Counselling,16,0,19,No,No,Trust,6
L9526,4,Civil,8.48,<3L,Before Counselling,19,0,12,No,Yes,Time,9
L9527,1,CSE,6.38,<3L,After Counselling,10,2,21,Yes,No,Time,5
L9528,4,Civil,7.85,6-10L,After Understanding,47,4,16,No,No,Job,4
L9529,4,IT,8.58,3-6L,Before Counselling,14,3,22,No,No,Job,3
L9530,1,CSE,9.19,3-6L,After Understanding,3,2,14,Yes,No,Difficulty,7
L9531,4,ECE,7.26,10L+,After Understanding,4,1,17,No,No,Fee,7
L9532,2,IT,8.74,<3L,After Understanding,40,1,13,No,No,Trust,3
L9533,4,Mechanical,6.51,3-6L,After Understanding,33,3,2,No,No,Trust,2
L9534,2,Mechanical,6.07,3-6L,After Application,20,1,24,No,Yes,Job,1
L9535,2,Mechanical,5.94,3-6L,After Application,15,2,15,No,No,Time,6
L9536,3,ECE,6.79,<3L,Before Counselling,7,4,23,Yes,Yes,Difficulty,5
L9537,3,Civil,5.18,3-6L,After Counselling,44,1,4,Yes,No,Fee,7
L9538,1,CSE,6.41,6-10L,After Application,3,2,11,Yes,No,Job,3
L9539,3,ECE,8.26,3-6L,After Counselling,27,1,11,No,Yes,Time,4
L9540,1,IT,8.24,3-6L,Before Counselling,37,0,2,Yes,No,Time,1
L9541,2,IT,5.37,<3L,After Understanding,29,0,19,No,No,Fee,3
L9542,2,Mechanical,6.44,6-10L,After Counselling,26,4,18,No,Yes,Fee,2
L9543,2,CSE,7.85,3-6L,After Application,27,0,20,No,Yes,Job,6
L9544,2,Mechanical,6.59,10L+,After Counselling,25,0,2,No,No,Fee,7
L9545,1,IT,7.09,<3L,After Application,40,1,6,No,No,Trust,2
L9546,1,IT,8.56,<3L,After Counselling,43,1,7,Yes,Yes,Time,7
L9547,1,Civil,5.05,<3L,After Application,30,3,2,No,No,Time,3
L9548,2,Civil,6.38,3-6L,After Understanding,44,4,18,Yes,Yes,Trust,6
L9549,4,Civil,5.71,<3L,After Counselling,20,0,13,No,Yes,Difficulty,8
L9550,1,Mechanical,5.64,6-10L,Before Counselling,7,3,5,No,Yes,Difficulty,2
L9551,4,CSE,9.8,6-10L,After Counselling,29,1,5,Yes,No,Fee,9
L9552,3,Civil,6.88,<3L,After Application,46,3,11,No,Yes,Job,8
L9553,3,ECE,7.64,<3L,After Counselling,34,0,24,Yes,No,Difficulty,1
L9554,3,Civil,8.67,6-10L,Before Counselling,26,3,24,No,Yes,Job,1
L9555,4,Mechanical,5.24,<3L,After Understanding,27,2,9,No,No,Job,4
L9556,1,CSE,6.21,3-6L,After Counselling,44,4,13,No,No,Difficulty,8
L9557,3,Civil,9.16,<3L,After Understanding,9,0,13,Yes,No,Job,8
L9558,3,CSE,9.31,3-6L,After Understanding,22,2,4,No,No,Fee,7
L9559,3,ECE,6.86,<3L,After Understanding,12,3,17,Yes,No,Trust,7
L9560,4,IT,6.87,3-6L,After Application,6,0,5,No,No,Trust,3
L9561,1,CSE,8.78,3-6L,After Counselling,6,3,6,Yes,Yes,Fee,2
L9562,3,Civil,6.48,6-10L,After Counselling,27,4,16,Yes,No,Fee,4
L9563,3,Mechanical,5.59,<3L,Before Counselling,19,4,22,No,No,Time,4
L9564,2,Mechanical,6.29,3-6L,After Understanding,6,1,9,No,Yes,Trust,7
L9565,2,Mechanical,6.94,<3L,After Application,17,2,23,No,No,Fee,1
L9566,3,Mechanical,5.26,10L+,After Application,29,4,21,Yes,No,Difficulty,3
L9567,4,CSE,7.39,3-6L,Before Counselling,23,2,11,Yes,No,Job,9
L9568,2,Mechanical,8.7,<3L,After Counselling,17,3,2,No,No,Fee,2
L9569,4,IT,7.57,<3L,After Counselling,21,2,11,No,Yes,Difficulty,4
L9570,2,ECE,5.36,<3L,After Application,10,0,19,Yes,Yes,Time,2
L9571,1,CSE,7.2,<3L,After Application,43,1,18,Yes,No,Trust,7
L9572,1,CSE,8.54,3-6L,Before Counselling,8,2,5,Yes,Yes,Difficulty,1
L9573,1,Mechanical,5.29,<3L,After Application,14,2,23,No,Yes,Job,5
L9574,2,Mechanical,5.3,10L+,After Application,31,4,14,No,No,Difficulty,9
L9575,2,CSE,6.85,<3L,Before Counselling,18,0,23,No,Yes,Time,9
L9576,3,Mechanical,5.97,6-10L,After Understanding,47,4,7,No,No,Job,4
L9577,3,Mechanical,9.67,<3L,After Application,30,2,2,No,No,Trust,3
L9578,1,Mechanical,7.91,<3L,After Counselling,18,3,2,No,No,Job,4
L9579,2,Mechanical,6.44,10L+,After Understanding,25,4,4,No,No,Difficulty,4
L9580,2,Mechanical,8.52,6-10L,After Application,37,4,6,No,Yes,Fee,7
L9581,3,Civil,6.87,3-6L,After Understanding,25,0,19,No,No,Fee,1
L9582,1,Civil,5.66,3-6L,After Application,30,4,13,Yes,No,Job,8
L9583,1,Civil,6.19,10L+,After Counselling,30,4,2,No,Yes,Job,6
L9584,4,CSE,8.21,3-6L,After Application,36,1,10,No,Yes,Time,2
L9585,4,ECE,5.26,<3L,After Counselling,11,2,18,No,Yes,Difficulty,7
L9586,1,CSE,6.36,<3L,After Application,39,0,14,No,No,Job,9
L9587,2,Civil,6.04,3-6L,After Application,27,4,15,No,No,Fee,7
L9588,2,CSE,6.01,3-6L,After Understanding,16,2,12,No,No,Trust,3
L9589,3,ECE,8.41,6-10L,Before Counselling,38,0,12,Yes,No,Difficulty,1
L9590,3,Mechanical,9.13,<3L,After Counselling,32,4,5,No,No,Time,4
L9591,1,IT,8.58,10L+,After Understanding,29,3,10,No,No,Difficulty,8
L9592,3,Civil,8.23,3-6L,Before Counselling,10,1,19,Yes,No,Fee,4
L9593,2,Civil,9.58,3-6L,After Understanding,30,0,20,No,Yes,Difficulty,6
L9594,2,ECE,5.29,<3L,After Counselling,11,3,5,No,Yes,Time,1
L9595,2,Mechanical,5.84,10L+,Before Counselling,15,0,13,No,No,Time,6
L9596,2,Mechanical,7.07,3-6L,Before Counselling,44,0,19,Yes,Yes,Trust,1
L9597,2,IT,6.86,3-6L,Before Counselling,23,1,19,No,No,Difficulty,1
L9598,2,Mechanical,7.09,10L+,After Counselling,23,3,7,Yes,Yes,Trust,3
L9599,2,ECE,6.03,10L+,After Counselling,7,4,12,No,No,Job,4
L9600,1,Mechanical,5.75,<3L,After Understanding,14,2,6,Yes,Yes,Trust,2
L9601,3,ECE,7.55,10L+,After Application,9,3,17,No,No,Job,6
L9602,1,Civil,9.64,6-10L,After Application,28,0,12,Yes,No,Job,5
L9603,1,Civil,6.96,<3L,After Application,6,3,6,No,No,Job,8
L9604,3,Civil,5.22,<3L,After Application,43,2,10,No,Yes,Fee,2
L9605,3,CSE,8.53,3-6L,After Understanding,45,3,24,No,Yes,Time,7
L9606,4,Civil,6.46,3-6L,After Counselling,22,2,12,No,No,Job,4
L9607,2,ECE,6.23,6-10L,After Understanding,18,1,16,No,No,Difficulty,4
L9608,2,IT,6.62,<3L,Before Counselling,44,0,18,No,No,Fee,4
L9609,3,Mechanical,8.62,6-10L,After Counselling,38,4,19,Yes,No,Job,4
L9610,3,Civil,9.09,6-10L,After Counselling,22,3,22,No,No,Job,2
L9611,2,CSE,7.94,3-6L,After Application,9,1,15,No,Yes,Time,3
L9612,4,CSE,6.61,10L+,After Understanding,18,3,8,Yes,Yes,Fee,8
L9613,1,ECE,6.55,6-10L,After Application,21,1,24,No,No,Fee,5
L9614,4,IT,5.62,<3L,After Counselling,15,2,17,Yes,No,Trust,5
L9615,4,Civil,9.67,6-10L,After Application,9,1,10,No,Yes,Difficulty,5
L9616,3,Civil,8.19,10L+,Before Counselling,42,2,4,Yes,Yes,Time,7
L9617,4,CSE,5.13,<3L,After Counselling,2,1,22,No,No,Trust,9
L9618,3,ECE,8.31,10L+,Before Counselling,14,3,17,No,No,Trust,1
L9619,1,CSE,7.24,<3L,After Counselling,21,4,23,No,No,Difficulty,2
L9620,2,CSE,9.86,3-6L,After Application,43,0,8,Yes,No,Time,8
L9621,1,IT,9.1,6-10L,After Counselling,45,4,8,No,No,Difficulty,8
L9622,2,ECE,5.86,6-10L,After Counselling,34,1,21,Yes,No,Time,4
L9623,3,IT,8.6,6-10L,After Understanding,7,2,2,No,No,Job,3
L9624,2,ECE,7.43,3-6L,After Understanding,15,3,9,Yes,Yes,Fee,1
L9625,2,Civil,5.94,3-6L,Before Counselling,39,0,2,No,No,Job,2
L9626,3,Mechanical,8.49,3-6L,After Understanding,12,0,13,No,Yes,Job,3
L9627,4,Mechanical,7.74,3-6L,After Counselling,7,3,18,Yes,Yes,Job,3
L9628,1,ECE,5.15,3-6L,After Understanding,5,1,11,No,No,Difficulty,1
L9629,2,Mechanical,8.23,6-10L,After Application,47,0,20,No,Yes,Time,4
L9630,1,CSE,8.17,<3L,After Understanding,39,3,10,Yes,Yes,Job,5
L9631,3,Civil,5.72,3-6L,Before Counselling,23,1,11,No,No,Fee,2
L9632,1,Civil,6.74,<3L,After Counselling,28,3,12,Yes,Yes,Job,8
L9633,3,Mechanical,7.93,3-6L,After Application,34,0,11,Yes,No,Trust,7
L9634,2,ECE,5.69,<3L,After Application,25,4,18,No,No,Trust,7
L9635,1,CSE,9.26,3-6L,Before Counselling,2,0,8,No,No,Difficulty,9
L9636,4,ECE,5.14,<3L,After Understanding,9,0,6,Yes,No,Fee,8
L9637,1,Mechanical,5.51,<3L,After Counselling,34,4,21,No,No,Difficulty,2
L9638,2,Civil,5.58,3-6L,Before Counselling,46,1,13,No,No,Difficulty,8
L9639,1,Civil,7.64,3-6L,After Application,47,3,6,No,No,Difficulty,1
L9640,2,ECE,8.1,3-6L,After Application,32,1,2,No,No,Job,9
L9641,3,IT,7.02,<3L,After Application,12,1,11,No,Yes,Time,3
L9642,2,ECE,6.44,10L+,Before Counselling,19,3,8,No,No,Time,7
L9643,1,IT,9.05,<3L,After Application,47,1,13,Yes,Yes,Fee,5
L9644,2,ECE,5.34,6-10L,After Counselling,38,2,3,Yes,Yes,Job,4
L9645,3,IT,6.4,6-10L,After Application,10,0,10,No,No,Time,6
L9646,3,IT,5.2,<3L,Before Counselling,10,2,6,No,No,Trust,8
L9647,3,IT,5.07,3-6L,Before Counselling,35,3,6,Yes,No,Difficulty,5
L9648,3,IT,6.77,10L+,After Application,41,4,15,Yes,No,Time,9
L9649,2,CSE,5.97,3-6L,Before Counselling,37,4,20,No,Yes,Difficulty,9
L9650,2,IT,6.34,<3L,After Understanding,32,3,19,No,No,Job,8
L9651,1,IT,9.1,3-6L,Before Counselling,7,3,9,No,No,Time,2
L9652,2,Civil,5.81,3-6L,After Understanding,10,1,4,No,No,Difficulty,5
L9653,2,CSE,8.9,6-10L,Before Counselling,43,0,15,No,No,Time,8
L9654,3,IT,8.38,10L+,Before Counselling,38,2,12,No,No,Time,6
L9655,3,Mechanical,6.63,<3L,Before Counselling,27,3,9,No,No,Fee,3
L9656,4,CSE,7.73,<3L,After Application,32,4,23,No,No,Fee,5
L9657,1,Civil,7.22,<3L,Before Counselling,7,0,13,Yes,No,Job,9
L9658,3,ECE,5.64,10L+,After Counselling,26,0,12,No,No,Difficulty,9
L9659,4,Civil,9.54,3-6L,After Application,22,1,10,No,No,Fee,2
L9660,3,Civil,7.85,6-10L,After Understanding,12,4,5,No,No,Fee,2
L9661,2,CSE,9.4,3-6L,After Counselling,24,0,20,Yes,No,Job,2
L9662,2,CSE,9.12,6-10L,After Counselling,46,4,8,No,No,Trust,3
L9663,1,Mechanical,5.4,<3L,After Counselling,29,2,18,Yes,Yes,Trust,5
L9664,2,Mechanical,6.04,10L+,After Counselling,32,4,17,No,No,Time,7
L9665,3,CSE,5.73,3-6L,Before Counselling,16,0,20,No,No,Job,3
L9666,1,CSE,9.15,6-10L,Before Counselling,26,4,24,No,No,Difficulty,1
L9667,2,CSE,9.31,<3L,After Counselling,6,4,13,No,No,Fee,4
L9668,3,ECE,7.64,3-6L,After Application,1,4,8,No,No,Trust,7
L9669,3,Civil,5.52,3-6L,After Counselling,13,0,15,No,No,Fee,3
L9670,2,Mechanical,5.68,<3L,After Understanding,38,2,12,No,Yes,Time,8
L9671,3,Mechanical,9.07,3-6L,After Counselling,6,4,12,No,No,Fee,4
L9672,2,IT,9.65,3-6L,Before Counselling,38,2,8,No,No,Job,9
L9673,1,ECE,6.0,<3L,After Understanding,12,0,12,No,Yes,Difficulty,3
L9674,2,CSE,5.06,<3L,After Application,9,3,4,Yes,No,Fee,5
L9675,3,CSE,6.65,3-6L,After Counselling,20,4,16,No,No,Difficulty,9
L9676,4,ECE,5.15,<3L,After Understanding,39,2,4,No,No,Job,9
L9677,1,Mechanical,9.14,3-6L,After Counselling,27,4,22,No,No,Time,7
L9678,3,CSE,7.46,3-6L,After Application,3,1,10,Yes,No,Job,9
L9679,2,IT,8.21,<3L,After Application,24,1,18,No,Yes,Trust,8
L9680,3,Mechanical,7.06,<3L,After Understanding,15,0,18,No,No,Time,8
L9681,1,Civil,6.73,6-10L,After Application,34,2,13,No,No,Fee,3
L9682,2,ECE,6.11,<3L,After Understanding,32,2,8,Yes,No,Difficulty,3
L9683,4,Mechanical,8.85,3-6L,After Application,21,4,12,No,No,Time,2
L9684,3,Civil,8.48,3-6L,Before Counselling,1,1,15,No,No,Time,1
L9685,2,IT,6.8,10L+,After Understanding,33,4,21,No,No,Trust,3
L9686,2,ECE,6.61,<3L,After Counselling,11,4,2,Yes,Yes,Fee,4
L9687,2,CSE,5.01,6-10L,After Understanding,3,0,7,Yes,No,Time,4
L9688,2,CSE,5.32,3-6L,After Application,22,3,23,No,No,Trust,5
L9689,4,Civil,8.12,<3L,After Application,10,0,22,No,No,Difficulty,8
L9690,4,Mechanical,7.57,<3L,After Application,44,0,18,No,No,Difficulty,7
