Student_ID,College_ID,Department,CGPA,Admission_Type,Skill_Program,Program_Duration,Bootcamps,Workshops,Hackathons,Internships,Projects,GenAI,ML,College_Tier,NAAC_Grade,NBA_Accredited,Placement_Probability,Placement_Status,Salary_LPA
37903,27,Mechanical,6.44,Govt,0,32,4,8,2,1,3,2,0,2,A++,0,2.488,Not Placed,0
37904,20,Civil,8.1,Management,0,28,3,2,7,0,6,2,1,2,A,1,3.42,Not Placed,0
37905,22,Mechanical,9.73,Management,0,10,2,6,0,0,2,1,2,2,A++,1,2.5460000000000003,Not Placed,0
37906,10,Mechanical,7.46,Management,1,17,1,5,0,1,10,0,2,3,A+,1,4.992,Not Placed,0
37907,55,ECE,5.7,Management,1,8,1,7,7,2,1,2,1,4,B++,1,2.24,Not Placed,0
37908,1,CSE,9.73,Management,1,19,4,9,4,2,2,0,1,4,A,0,3.3460000000000005,Not Placed,0
37909,19,Civil,9.81,Govt,1,33,1,6,6,0,6,0,3,3,B++,0,3.962,Not Placed,0
37910,23,IT,9.48,Management,0,22,3,2,0,0,7,2,3,4,B++,1,3.9960000000000004,Not Placed,0
37911,54,Mechanical,9.3,Govt,1,25,1,1,6,2,8,1,1,3,A,1,5.06,Placed,19
37912,24,CSE,8.89,Management,1,8,4,3,2,0,3,2,3,4,A,1,2.878,Not Placed,0
37913,36,IT,5.63,Govt,1,13,2,0,0,1,3,2,1,4,A+,0,2.526,Not Placed,0
37914,21,Mechanical,6.64,Management,1,23,2,6,6,0,1,2,2,1,B++,0,1.828,Not Placed,0
37915,58,IT,8.77,Management,0,32,3,9,0,0,4,0,3,3,B++,0,2.9539999999999997,Not Placed,0
37916,23,Civil,9.33,Management,1,11,2,6,5,0,8,0,3,4,B++,1,4.466,Not Placed,0
37917,14,Civil,6.14,Govt,1,28,3,2,4,0,8,1,3,4,A++,0,3.8280000000000003,Not Placed,0
37918,11,Other,8.1,Govt,1,31,3,0,0,2,10,2,3,3,A+,0,5.42,Placed,4
37919,45,Mechanical,5.3,Govt,1,30,3,1,6,0,8,1,0,4,A+,0,3.66,Not Placed,0
37920,30,Mechanical,9.28,Govt,1,21,4,4,2,1,10,1,0,1,B++,0,5.356,Placed,15
37921,42,Other,6.74,Management,1,24,1,6,6,0,5,2,0,2,A+,1,3.048,Not Placed,0
37922,30,Civil,5.98,Govt,0,8,2,0,4,0,2,1,3,1,B++,0,1.7960000000000003,Not Placed,0
37923,52,CSE,9.19,Govt,0,28,1,6,1,0,11,0,3,3,B++,0,5.138,Placed,9
37924,29,IT,5.85,Govt,0,23,1,0,3,2,5,1,3,4,A+,1,3.27,Not Placed,0
37925,40,Mechanical,7.3,Govt,1,15,3,3,5,2,7,0,2,3,A,0,4.36,Not Placed,0
37926,19,Mechanical,5.48,Management,0,32,2,6,4,0,5,2,3,3,B++,0,2.596,Not Placed,0
37927,7,ECE,7.22,Management,1,30,1,3,7,1,5,1,2,1,A++,0,3.444,Not Placed,0
37928,43,IT,9.62,Govt,0,34,2,4,6,2,9,0,0,4,B++,1,5.223999999999999,Placed,9
37929,29,Other,8.47,Management,0,30,3,7,1,1,3,2,3,4,A+,1,2.894,Not Placed,0
37930,34,Civil,9.92,Management,1,17,1,7,5,0,1,1,2,2,A+,0,2.484,Not Placed,0
37931,20,Other,7.24,Govt,1,13,4,6,5,1,2,0,0,2,A,1,2.548,Not Placed,0
37932,46,Mechanical,9.45,Govt,1,16,0,7,5,1,4,2,1,4,A+,1,3.59,Not Placed,0
37933,39,Mechanical,9.56,Management,1,8,0,2,5,0,11,2,1,3,A++,1,5.412,Placed,9
37934,57,Civil,5.45,Management,1,11,1,0,6,2,3,1,3,1,A+,0,2.79,Not Placed,0
37935,27,IT,9.9,Govt,1,18,2,0,6,0,11,1,1,2,A++,0,5.48,Placed,6
37936,38,CSE,9.46,Govt,1,27,2,1,2,1,10,2,0,1,A+,0,5.392,Placed,15
37937,16,Civil,8.13,Govt,0,23,0,6,7,2,6,2,0,4,B++,0,4.026,Not Placed,0
37938,11,CSE,7.68,Govt,1,22,4,5,4,1,2,2,1,3,A+,0,2.636,Not Placed,0
37939,51,Mechanical,6.93,Management,1,12,0,5,2,0,10,1,2,2,A,0,4.586,Not Placed,0
37940,49,CSE,7.93,Govt,0,7,3,3,3,0,8,0,1,2,A,1,3.9859999999999998,Not Placed,0
37941,17,CSE,8.68,Management,1,11,2,9,4,1,9,2,1,4,B++,0,4.936,Not Placed,0
37942,46,Civil,8.54,Govt,1,17,2,2,1,1,5,2,2,4,A+,1,3.708,Not Placed,0
37943,54,Other,6.5,Management,0,29,1,5,1,0,2,2,3,3,A,1,1.9,Not Placed,0
37944,27,Mechanical,8.36,Govt,0,14,3,4,0,1,11,0,0,2,A++,0,5.271999999999999,Placed,10
37945,59,IT,5.02,Govt,1,21,1,6,0,2,1,1,1,1,A++,0,2.104,Not Placed,0
37946,2,ECE,5.85,Govt,1,20,2,2,3,0,7,0,2,1,A++,1,3.47,Not Placed,0
37947,50,CSE,5.76,Management,1,19,4,7,6,1,8,0,3,3,B++,1,4.052,Not Placed,0
37948,14,Mechanical,8.71,Govt,1,10,1,3,5,0,11,2,2,4,A++,0,5.242,Placed,13
37949,15,ECE,9.48,Management,0,8,2,1,5,1,11,1,0,1,A+,0,5.4959999999999996,Placed,5
37950,21,IT,5.43,Govt,0,13,2,0,3,1,8,2,0,1,B++,0,3.7859999999999996,Not Placed,0
37951,53,ECE,9.56,Govt,1,19,3,2,5,1,11,0,2,4,A+,1,5.712,Placed,17
37952,48,IT,6.53,Management,1,32,2,6,3,1,8,1,2,2,A+,0,4.206,Not Placed,0
37953,30,Other,8.11,Govt,1,21,2,5,5,0,4,0,0,1,B++,0,3.0220000000000002,Not Placed,0
37954,30,ECE,5.82,Management,0,29,3,1,2,2,9,2,2,1,B++,0,4.4639999999999995,Not Placed,0
37955,0,IT,7.01,Govt,1,18,4,3,7,1,7,0,2,3,A,1,4.002,Not Placed,0
37956,10,Other,7.31,Management,1,33,0,9,6,0,1,0,3,3,A+,1,1.962,Not Placed,0
37957,5,CSE,6.87,Management,1,18,0,7,0,1,8,1,0,4,A+,1,4.274,Not Placed,0
37958,22,ECE,9.11,Management,1,12,2,2,4,1,1,0,2,2,A++,1,2.622,Not Placed,0
37959,8,IT,7.92,Govt,0,35,0,6,5,1,6,2,2,3,B++,1,3.6839999999999997,Not Placed,0
37960,51,Mechanical,7.48,Management,1,29,4,0,7,2,10,0,2,2,A,0,5.296,Placed,15
37961,15,Civil,8.92,Govt,1,30,4,5,6,0,8,1,0,1,A+,0,4.384,Not Placed,0
37962,57,Other,8.55,Govt,1,17,2,0,0,0,7,1,2,1,A+,0,4.010000000000001,Not Placed,0
37963,37,ECE,5.52,Govt,0,21,2,6,5,0,9,0,3,1,B++,1,3.8039999999999994,Not Placed,0
37964,43,Other,7.59,Govt,0,13,2,7,3,0,3,2,1,4,B++,1,2.418,Not Placed,0
37965,18,ECE,8.99,Management,1,15,1,9,3,0,2,1,2,4,A,0,2.5980000000000003,Not Placed,0
37966,44,ECE,8.19,Management,0,26,2,9,4,2,6,1,0,4,A+,1,4.037999999999999,Not Placed,0
37967,12,ECE,8.56,Management,0,14,3,9,7,0,5,0,2,3,A++,0,3.212,Not Placed,0
37968,58,Civil,7.87,Govt,1,33,3,5,0,1,11,2,0,3,B++,0,5.374,Placed,12
37969,31,ECE,9.64,Govt,1,13,3,1,2,0,9,1,3,1,B++,0,4.828,Not Placed,0
37970,35,Other,7.57,Govt,0,22,0,4,5,2,1,2,1,1,A+,1,2.414,Not Placed,0
37971,8,CSE,7.82,Govt,1,11,0,7,7,0,8,2,1,3,B++,1,4.164,Not Placed,0
37972,45,CSE,9.4,Management,0,24,2,5,4,2,1,0,2,4,A+,0,2.7800000000000002,Not Placed,0
37973,45,Mechanical,8.07,Govt,1,30,0,4,4,1,5,1,1,4,A+,0,3.614,Not Placed,0
37974,48,Civil,7.19,Management,0,35,0,1,2,2,4,2,1,2,A+,0,3.238,Not Placed,0
37975,36,Other,6.27,Govt,1,24,4,8,6,1,11,1,2,4,A+,0,5.054,Placed,12
37976,30,Mechanical,9.83,Govt,0,31,4,7,0,2,4,2,3,1,B++,0,3.7660000000000005,Not Placed,0
37977,30,CSE,8.86,Govt,0,8,2,9,1,1,10,1,2,1,B++,0,5.072,Placed,14
37978,58,ECE,5.41,Govt,1,16,4,4,0,2,7,2,0,3,B++,0,3.9820000000000007,Not Placed,0
37979,54,ECE,5.63,Management,1,24,3,0,6,2,11,0,0,3,A,1,5.226,Placed,5
37980,18,IT,6.03,Management,0,15,2,6,4,0,8,2,2,4,A,0,3.606,Not Placed,0
37981,1,Civil,6.18,Govt,1,10,1,1,3,0,11,1,0,4,A,0,4.736,Not Placed,0
37982,44,IT,8.23,Govt,0,7,1,1,7,0,10,0,2,4,A+,1,4.646,Not Placed,0
37983,31,Civil,7.66,Govt,1,18,2,4,7,0,4,0,0,1,B++,0,2.9320000000000004,Not Placed,0
37984,42,Civil,6.18,Management,0,23,3,4,4,0,11,1,1,2,A+,1,4.536,Not Placed,0
37985,33,ECE,5.75,Govt,1,28,1,0,7,2,10,1,0,2,A+,0,4.95,Not Placed,0
37986,0,ECE,8.46,Govt,1,6,4,2,4,0,6,1,3,3,A,1,3.692,Not Placed,0
37987,20,Mechanical,5.26,Govt,1,11,1,5,0,2,6,0,0,2,A,1,3.652,Not Placed,0
37988,2,CSE,6.1,Govt,1,28,0,4,3,0,4,1,3,1,A++,1,2.62,Not Placed,0
37989,26,CSE,6.48,Management,1,34,4,4,7,0,1,2,3,2,A+,0,1.7960000000000003,Not Placed,0
37990,43,ECE,5.91,Govt,0,22,0,3,7,2,9,1,3,4,B++,1,4.481999999999999,Not Placed,0
37991,6,CSE,7.87,Govt,1,22,4,3,7,1,10,1,0,1,B++,1,5.074,Placed,8
37992,32,Civil,8.59,Govt,0,32,1,5,6,2,4,2,3,4,A+,0,3.5180000000000002,Not Placed,0
37993,8,CSE,7.04,Govt,1,27,1,7,7,0,1,2,1,3,B++,1,1.9080000000000001,Not Placed,0
37994,29,Other,5.83,Govt,0,31,4,1,0,1,7,0,3,4,A+,1,3.566,Not Placed,0
37995,17,Mechanical,7.01,Management,0,18,0,4,6,1,9,1,3,4,B++,0,4.402,Not Placed,0
37996,55,CSE,7.33,Govt,0,25,3,6,5,1,3,2,0,4,B++,1,2.666,Not Placed,0
37997,25,CSE,9.4,Management,0,23,0,3,2,2,9,0,2,2,A,0,5.18,Placed,12
37998,19,Mechanical,7.66,Management,1,15,4,1,7,2,10,2,3,3,B++,0,5.332,Placed,12
37999,37,Mechanical,5.29,Management,1,35,3,5,1,1,11,1,1,1,B++,1,4.858,Not Placed,0
38000,40,ECE,9.89,Govt,0,31,3,5,6,0,6,2,3,3,A,0,3.778,Not Placed,0
38001,54,Mechanical,5.94,Govt,1,21,1,2,0,0,1,0,3,3,A,1,1.6880000000000002,Not Placed,0
38002,30,Other,7.64,Govt,1,34,3,6,3,1,10,2,2,1,B++,0,5.0280000000000005,Placed,19
38003,7,ECE,6.71,Govt,1,28,3,8,1,2,8,0,0,1,A++,0,4.542,Not Placed,0
38004,22,Civil,8.49,Govt,1,10,3,4,5,0,1,2,0,2,A++,1,2.1980000000000004,Not Placed,0
38005,49,IT,5.95,Govt,1,11,0,9,3,1,4,0,2,2,A,1,2.89,Not Placed,0
38006,24,CSE,7.56,Govt,1,23,2,4,0,2,6,0,1,4,A,1,4.112,Not Placed,0
38007,46,Mechanical,7.57,Govt,1,11,0,2,3,1,9,1,2,4,A+,1,4.714,Not Placed,0
38008,0,CSE,8.26,Management,1,11,4,1,4,2,1,0,0,3,A,1,2.7520000000000002,Not Placed,0
38009,45,Civil,7.91,Govt,1,6,0,6,0,1,8,2,3,4,A+,0,4.482,Not Placed,0
38010,17,IT,5.63,Govt,0,6,0,6,2,2,8,2,3,4,B++,0,4.1259999999999994,Not Placed,0
38011,18,Mechanical,8.47,Govt,0,28,0,0,2,1,5,2,0,4,A,0,3.4939999999999998,Not Placed,0
38012,50,ECE,7.32,Govt,1,35,3,0,1,0,4,0,1,3,B++,1,2.8640000000000003,Not Placed,0
38013,41,ECE,5.94,Management,0,35,0,1,2,0,6,1,2,3,A+,0,2.988,Not Placed,0
38014,51,Mechanical,7.0,Management,0,15,0,6,3,0,6,1,2,2,A,0,3.2,Not Placed,0
38015,52,Mechanical,6.85,Govt,1,9,0,3,2,2,11,2,2,3,B++,0,5.47,Placed,13
38016,5,Civil,7.22,Govt,0,32,1,4,1,0,6,2,0,4,A+,1,3.2439999999999998,Not Placed,0
38017,16,IT,9.47,Govt,1,7,4,4,5,1,11,2,1,4,B++,0,5.694,Placed,12
38018,45,Mechanical,9.36,Govt,1,7,1,6,4,1,4,2,2,4,A+,0,3.572,Not Placed,0
38019,44,ECE,5.12,Govt,0,24,3,2,4,1,6,2,0,4,A+,1,3.1239999999999997,Not Placed,0
38020,7,IT,7.57,Govt,1,30,2,4,3,0,3,2,0,1,A++,0,2.6140000000000003,Not Placed,0
38021,53,Mechanical,5.37,Govt,0,10,3,2,3,2,10,0,2,4,A+,1,4.6739999999999995,Not Placed,0
38022,41,IT,5.18,Govt,0,14,2,4,5,0,3,2,0,3,A+,0,1.936,Not Placed,0
38023,8,Civil,6.06,Management,0,7,4,5,2,2,5,0,2,3,B++,1,3.312,Not Placed,0
38024,36,Other,9.83,Govt,1,25,4,4,6,0,8,2,3,4,A+,0,4.566,Not Placed,0
38025,54,Mechanical,9.65,Management,1,16,0,5,6,1,5,1,3,3,A,1,3.93,Not Placed,0
38026,26,Mechanical,8.57,Govt,1,14,1,0,5,1,5,2,2,2,A+,0,3.7140000000000004,Not Placed,0
38027,35,IT,6.54,Govt,0,22,2,3,5,0,1,2,2,1,A+,1,1.608,Not Placed,0
38028,5,Mechanical,6.06,Govt,0,23,0,6,6,2,7,1,1,4,A+,1,3.9120000000000004,Not Placed,0
38029,5,IT,5.86,Govt,0,23,1,6,5,2,1,0,1,4,A+,1,2.072,Not Placed,0
38030,44,Other,5.11,Management,1,15,1,5,6,0,7,0,2,4,A+,1,3.322,Not Placed,0
38031,3,IT,7.2,Govt,0,29,1,8,3,1,6,2,3,3,A++,0,3.54,Not Placed,0
38032,21,Mechanical,8.03,Govt,0,28,1,8,6,0,11,2,2,1,B++,0,4.906,Not Placed,0
38033,39,ECE,7.97,Management,0,25,0,5,4,0,11,0,0,3,A++,1,4.894,Not Placed,0
38034,26,Civil,8.51,Govt,1,29,0,2,0,0,5,1,1,2,A+,0,3.402,Not Placed,0
38035,36,IT,7.55,Govt,0,21,1,8,2,1,8,2,1,4,A+,0,4.21,Not Placed,0
38036,1,ECE,7.67,Management,0,21,4,5,7,1,6,1,2,4,A,0,3.6339999999999995,Not Placed,0
38037,8,IT,9.8,Govt,1,10,4,4,4,2,1,1,0,3,B++,1,3.0600000000000005,Not Placed,0
38038,10,ECE,7.82,Management,1,22,4,3,6,1,6,0,3,3,A+,1,3.864,Not Placed,0
38039,19,Mechanical,9.37,Govt,0,16,2,1,7,1,11,2,3,3,B++,0,5.473999999999999,Placed,17
38040,51,Civil,5.62,Management,1,23,0,9,4,1,7,1,1,2,A,0,3.724,Not Placed,0
38041,42,ECE,9.13,Management,1,25,2,2,7,1,2,0,1,2,A+,1,2.926,Not Placed,0
38042,38,CSE,8.44,Govt,1,26,3,3,2,0,10,2,0,1,A+,0,4.888,Not Placed,0
38043,57,IT,5.03,Management,1,26,4,6,1,0,3,0,2,1,A+,0,2.106,Not Placed,0
38044,13,ECE,6.05,Govt,1,34,3,8,5,0,9,1,1,3,A+,0,4.109999999999999,Not Placed,0
38045,25,Civil,6.08,Management,0,25,1,4,3,1,9,2,1,2,A,0,4.216,Not Placed,0
38046,37,Civil,6.99,Govt,0,11,0,6,7,1,3,1,0,1,B++,1,2.598,Not Placed,0
38047,29,Civil,6.96,Management,1,25,2,8,1,0,7,0,3,4,A+,1,3.692,Not Placed,0
38048,35,Other,6.75,Management,0,25,3,5,7,0,5,0,1,1,A+,1,2.85,Not Placed,0
38049,37,ECE,7.17,Management,1,14,0,4,3,0,4,2,3,1,B++,1,2.8340000000000005,Not Placed,0
38050,34,ECE,9.14,Govt,0,26,0,2,4,0,8,2,3,2,A+,0,4.228,Not Placed,0
38051,54,Mechanical,5.25,Govt,1,26,1,9,2,0,5,1,2,3,A,1,2.75,Not Placed,0
38052,5,CSE,9.24,Govt,0,16,2,2,6,1,5,0,0,4,A+,1,3.6479999999999997,Not Placed,0
38053,2,Other,9.59,Govt,1,11,2,6,2,0,4,2,1,1,A++,1,3.3180000000000005,Not Placed,0
38054,0,ECE,5.83,Govt,0,20,3,2,2,0,5,1,2,3,A,1,2.6660000000000004,Not Placed,0
38055,59,Other,6.83,Management,0,35,3,3,1,2,5,2,1,1,A++,0,3.466,Not Placed,0
38056,57,Mechanical,8.26,Govt,0,7,4,0,2,2,9,0,1,1,A+,0,4.952,Not Placed,0
38057,52,IT,9.89,Management,0,9,4,2,2,1,5,2,2,3,B++,0,3.778,Not Placed,0
38058,57,CSE,9.33,Govt,0,32,3,5,0,0,6,1,0,1,A+,0,3.666,Not Placed,0
38059,17,Other,8.7,Govt,0,32,4,5,1,0,8,0,1,4,B++,0,4.14,Not Placed,0
38060,22,Civil,9.7,Govt,1,16,3,7,2,0,11,2,0,2,A++,1,5.44,Placed,7
38061,31,CSE,9.91,Management,0,27,1,2,3,1,2,1,2,1,B++,0,2.882,Not Placed,0
38062,28,IT,9.49,Management,0,23,2,9,3,2,1,0,1,4,B++,0,2.798,Not Placed,0
38063,22,ECE,5.93,Govt,1,9,4,4,4,0,8,0,1,2,A++,1,3.786,Not Placed,0
38064,35,ECE,8.57,Govt,1,18,4,8,0,1,4,0,3,1,A+,1,3.414,Not Placed,0
38065,5,Other,7.0,Govt,0,22,4,3,5,0,6,1,0,4,A+,1,3.2,Not Placed,0
38066,16,Mechanical,9.09,Govt,0,29,0,1,0,1,9,2,1,4,B++,0,4.818,Not Placed,0
38067,17,ECE,5.28,Govt,0,22,3,2,1,2,5,2,3,4,B++,0,3.156,Not Placed,0
38068,30,ECE,9.15,Govt,0,13,0,3,3,0,7,1,1,1,B++,0,3.93,Not Placed,0
38069,5,CSE,6.47,Govt,1,22,4,9,5,2,5,0,1,4,A+,1,3.5940000000000003,Not Placed,0
38070,33,IT,8.85,Govt,0,28,0,6,3,2,11,2,0,2,A+,0,5.67,Placed,18
38071,43,Civil,5.84,Govt,1,29,1,2,5,1,4,0,3,4,B++,1,2.868,Not Placed,0
38072,43,Civil,5.24,Management,1,10,3,5,0,2,11,1,3,4,B++,1,5.148,Placed,19
38073,26,Mechanical,8.25,Govt,0,23,2,0,3,1,2,2,0,2,A+,0,2.55,Not Placed,0
38074,35,IT,7.22,Govt,1,31,3,5,3,1,10,1,1,1,A+,1,4.944,Not Placed,0
38075,47,CSE,9.23,Govt,1,19,3,3,3,1,8,0,1,3,B++,0,4.746,Not Placed,0
38076,51,Civil,9.56,Govt,1,9,4,5,5,0,1,1,3,2,A,0,2.4120000000000004,Not Placed,0
38077,41,Mechanical,7.03,Management,0,35,2,3,0,2,9,2,1,3,A+,0,4.7059999999999995,Not Placed,0
38078,24,ECE,8.08,Govt,1,24,2,2,4,0,1,1,2,4,A,1,2.116,Not Placed,0
38079,9,ECE,6.4,Govt,0,24,2,8,5,2,8,1,2,2,A+,1,4.28,Not Placed,0
38080,38,Other,6.3,Govt,1,12,4,8,6,0,5,2,0,1,A+,0,2.96,Not Placed,0
38081,45,CSE,9.3,Management,0,25,1,6,5,2,9,2,3,4,A+,0,5.16,Placed,15
38082,38,Civil,5.73,Management,1,24,0,0,3,2,2,0,2,1,A+,0,2.5460000000000003,Not Placed,0
38083,11,Other,7.23,Management,0,26,4,6,6,1,2,0,3,3,A+,0,2.346,Not Placed,0
38084,10,Other,7.27,Govt,1,26,3,4,2,0,1,2,3,3,A+,1,1.954,Not Placed,0
38085,48,Other,7.92,Govt,1,7,0,2,4,1,8,1,2,2,A+,0,4.484,Not Placed,0
38086,42,ECE,8.16,Govt,1,14,4,1,7,1,10,2,2,2,A+,1,5.132,Placed,14
38087,52,Mechanical,7.16,Govt,1,20,4,9,0,2,7,2,1,3,B++,0,4.332,Not Placed,0
38088,2,Mechanical,7.21,Govt,1,31,1,0,5,1,5,0,2,1,A++,1,3.442,Not Placed,0
38089,50,Civil,8.11,Govt,0,9,4,5,1,1,5,2,1,3,B++,1,3.4219999999999997,Not Placed,0
38090,21,Other,8.51,Management,1,22,1,6,5,0,3,2,2,1,B++,0,2.802,Not Placed,0
38091,3,CSE,8.97,Govt,0,13,0,8,7,2,9,0,0,3,A++,0,5.093999999999999,Placed,14
38092,7,Mechanical,8.42,Management,0,27,3,5,4,0,3,2,1,1,A++,0,2.584,Not Placed,0
38093,13,IT,5.04,Management,0,20,2,5,4,2,11,0,1,3,A+,0,4.9079999999999995,Not Placed,0
38094,19,Mechanical,6.16,Govt,0,8,1,8,3,0,3,1,2,3,B++,0,2.132,Not Placed,0
38095,23,CSE,5.67,Management,1,24,4,5,1,1,11,0,0,4,B++,1,4.934,Not Placed,0
38096,13,Other,9.06,Management,1,14,0,6,7,1,11,1,3,3,A+,0,5.612,Placed,4
38097,27,Mechanical,7.4,Management,0,26,0,7,3,1,5,0,0,2,A++,0,3.2800000000000002,Not Placed,0
38098,15,Other,6.92,Management,0,32,1,0,6,2,4,0,1,1,A+,0,3.184,Not Placed,0
38099,31,ECE,8.75,Management,1,28,2,0,2,0,11,2,3,1,B++,0,5.25,Placed,18
38100,46,CSE,5.38,Management,0,17,2,0,6,0,1,1,1,4,A+,1,1.3760000000000001,Not Placed,0
38101,11,ECE,8.52,Govt,0,33,0,4,0,1,2,0,0,3,A+,0,2.6039999999999996,Not Placed,0
38102,15,ECE,7.61,Govt,1,18,3,2,5,1,9,0,1,1,A+,0,4.7219999999999995,Not Placed,0
38103,51,Civil,7.11,Govt,1,8,1,1,3,1,7,0,3,2,A,0,4.022,Not Placed,0
38104,18,Other,8.3,Govt,0,19,0,6,7,0,1,0,0,4,A,0,1.9600000000000002,Not Placed,0
38105,4,Other,5.11,Govt,0,22,3,6,4,1,1,0,3,3,A,0,1.622,Not Placed,0
38106,11,Other,5.51,Govt,1,31,4,7,4,1,2,2,3,3,A+,0,2.202,Not Placed,0
38107,28,Other,6.99,Govt,1,18,3,1,2,0,9,2,1,4,B++,0,4.298,Not Placed,0
38108,4,CSE,5.47,Management,1,35,1,8,7,1,5,0,3,3,A,0,3.0940000000000003,Not Placed,0
38109,41,ECE,7.41,Management,1,14,0,0,3,1,3,0,3,3,A+,0,2.882,Not Placed,0
38110,57,Civil,7.98,Govt,1,33,3,0,5,2,3,0,1,1,A+,0,3.2960000000000003,Not Placed,0
38111,16,Civil,8.22,Management,1,17,0,0,7,0,8,2,0,4,B++,0,4.244000000000001,Not Placed,0
38112,46,ECE,6.18,Govt,0,20,3,6,7,1,6,2,3,4,A+,1,3.3359999999999994,Not Placed,0
38113,7,ECE,8.82,Govt,1,13,2,6,5,1,1,0,1,1,A++,0,2.564,Not Placed,0
38114,39,IT,5.46,Govt,0,8,1,9,2,0,2,1,1,3,A++,1,1.6920000000000002,Not Placed,0
38115,39,CSE,9.64,Management,1,31,4,7,5,2,2,2,0,3,A++,1,3.3280000000000003,Not Placed,0
38116,29,Civil,5.68,Govt,1,27,3,8,2,0,3,0,3,4,A+,1,2.2359999999999998,Not Placed,0
38117,9,CSE,7.17,Govt,0,6,4,8,3,1,2,1,0,2,A+,1,2.334,Not Placed,0
38118,19,Other,5.19,Govt,0,24,4,1,4,2,7,1,1,3,B++,0,3.738,Not Placed,0
38119,44,Civil,7.42,Govt,0,17,0,3,4,2,8,0,0,4,A+,1,4.484,Not Placed,0
38120,15,Mechanical,9.63,Govt,1,8,0,9,2,0,8,1,2,1,A+,0,4.526000000000001,Not Placed,0
38121,40,Mechanical,6.07,Govt,0,13,2,0,4,0,7,2,2,3,A,0,3.314,Not Placed,0
38122,15,Civil,9.53,Govt,1,6,0,0,5,1,7,2,2,1,A+,0,4.506,Not Placed,0
38123,41,IT,7.52,Govt,0,18,2,4,4,2,6,1,2,3,A+,0,3.904,Not Placed,0
38124,2,Mechanical,5.54,Govt,0,23,0,3,7,0,11,2,2,1,A++,1,4.4079999999999995,Not Placed,0
38125,22,Other,8.86,Management,0,22,4,0,0,2,5,1,1,2,A++,1,3.8720000000000003,Not Placed,0
38126,21,Other,7.19,Management,0,26,4,4,4,2,1,2,3,1,B++,0,2.338,Not Placed,0
38127,56,CSE,7.4,Govt,1,20,3,3,6,1,3,0,3,4,A++,0,2.88,Not Placed,0
38128,27,ECE,8.07,Govt,1,27,0,6,3,0,8,2,3,2,A++,0,4.214,Not Placed,0
38129,45,CSE,9.15,Management,1,19,1,5,7,0,10,2,1,4,A+,0,5.03,Placed,8
38130,44,Other,7.05,Management,0,22,1,1,0,0,5,2,1,4,A+,1,2.91,Not Placed,0
38131,35,CSE,8.76,Management,0,30,0,4,3,0,1,0,3,1,A+,1,2.052,Not Placed,0
38132,3,Other,5.8,Govt,1,8,2,7,3,2,10,0,0,3,A++,0,4.96,Not Placed,0
38133,37,CSE,5.24,Govt,0,25,3,1,6,2,7,1,1,1,B++,1,3.748,Not Placed,0
38134,23,Other,5.24,Management,1,31,0,6,0,2,10,0,2,4,B++,1,4.848,Not Placed,0
38135,18,Civil,5.21,Govt,1,19,1,4,5,2,3,2,2,4,A,0,2.742,Not Placed,0
38136,10,Civil,7.63,Govt,1,22,1,9,4,2,5,2,1,3,A+,1,3.826,Not Placed,0
38137,39,CSE,6.95,Management,0,27,2,5,7,1,4,1,2,3,A++,1,2.8899999999999997,Not Placed,0
38138,45,ECE,8.93,Govt,0,16,1,6,1,2,6,1,3,4,A+,0,4.186,Not Placed,0
38139,39,IT,5.02,Management,0,35,3,3,1,1,3,0,2,3,A++,1,2.2039999999999997,Not Placed,0
38140,45,Other,8.36,Govt,1,18,4,8,0,1,9,2,0,4,A+,0,4.872,Not Placed,0
38141,54,IT,6.87,Management,0,23,4,7,5,2,4,0,0,3,A,1,3.174,Not Placed,0
38142,38,Mechanical,7.35,Govt,0,13,4,6,3,1,4,0,0,1,A+,0,2.9699999999999998,Not Placed,0
38143,52,Mechanical,5.67,Govt,1,7,3,6,2,2,8,1,2,3,B++,0,4.334,Not Placed,0
38144,17,ECE,8.83,Govt,1,30,1,9,6,2,5,1,1,4,B++,0,4.066,Not Placed,0
38145,11,CSE,9.35,Management,0,6,4,5,6,0,8,2,2,3,A+,0,4.27,Not Placed,0
38146,13,Other,5.18,Management,1,35,0,5,6,1,4,0,3,3,A+,0,2.7359999999999998,Not Placed,0
38147,46,Civil,6.69,Management,0,28,4,3,6,0,11,0,2,4,A+,1,4.638,Not Placed,0
38148,17,Mechanical,7.08,Govt,1,6,4,8,1,2,2,0,3,4,B++,0,2.8160000000000003,Not Placed,0
38149,43,CSE,9.28,Govt,1,29,2,0,7,0,11,0,1,4,B++,1,5.356,Placed,8
38150,41,IT,8.98,Govt,1,18,1,2,0,0,2,1,0,3,A+,0,2.5960000000000005,Not Placed,0
38151,11,ECE,7.74,Govt,1,30,3,9,1,2,6,2,1,3,A+,0,4.148,Not Placed,0
38152,39,Civil,5.9,Govt,1,10,3,4,1,2,1,0,3,3,A++,1,2.2800000000000002,Not Placed,0
38153,26,Civil,7.77,Govt,1,11,4,0,3,1,8,2,1,2,A+,0,4.454,Not Placed,0
38154,5,Mechanical,7.2,Management,1,27,3,2,6,2,2,0,1,4,A+,1,2.8400000000000003,Not Placed,0
38155,23,CSE,9.52,Govt,1,22,1,3,2,0,1,2,0,4,B++,1,2.404,Not Placed,0
